episode,timestep,reward
35,2000,425.3397
67,4000,626.9726
99,6000,665.7752
129,8000,737.5824
159,10000,693.2766
193,12000,632.8197
228,14000,565.5599
261,16000,615.3843
295,18000,604.4751
327,20000,672.5192
357,22000,688.7605
388,24000,740.8235
419,26000,735.0851
450,28000,721.4729
482,30000,730.929
512,32000,786.6736
543,34000,759.3485
575,36000,720.2589
605,38000,803.0121
634,40000,824.4156
661,42000,819.5464
690,44000,829.4283
720,46000,774.9464
750,48000,764.7793
779,50000,765.6273
808,52000,787.0263
838,54000,785.6271
867,56000,829.9477
898,58000,807.5131
928,60000,799.4394
958,62000,809.0261
988,64000,834.9403
1017,66000,844.3467
1044,68000,858.6932
1073,70000,862.9647
1102,72000,811.3882
1129,74000,836.213
1157,76000,862.4999
1183,78000,862.9199
1210,80000,897.4494
1238,82000,872.2399
1266,84000,878.9563
1294,86000,912.7446
1321,88000,885.0703
1349,90000,879.5111
1376,92000,936.0216
1404,94000,909.0147
1433,96000,838.2047
1463,98000,853.0167
1491,100000,925.136
1520,102000,930.6003
1551,104000,883.2631
1580,106000,949.1224
1607,108000,975.1589
1634,110000,953.2058
1662,112000,937.1419
1688,114000,960.2536
1714,116000,978.7782
1742,118000,950.66
1770,120000,965.9492
1797,122000,951.7687
1824,124000,954.1113
1852,126000,927.0297
1880,128000,904.2547
1907,130000,935.7295
1933,132000,953.5605
1959,134000,957.7817
1986,136000,890.561
2012,138000,903.2957
2037,140000,940.9564
2063,142000,958.7797
2091,144000,933.9301
2118,146000,955.2988
2146,148000,947.6852
2174,150000,968.5296
2201,152000,981.8002
2228,154000,974.4266
2256,156000,971.5896
2284,158000,967.9828
2312,160000,977.5519
2340,162000,966.7204
2370,164000,951.3283
2401,166000,854.0059
2429,168000,886.5647
2457,170000,904.1052
2484,172000,942.3946
2511,174000,956.9027
2538,176000,976.5785
2565,178000,975.5183
2596,180000,863.1818
2626,182000,898.4814
2655,184000,892.6038
2683,186000,926.1764
2711,188000,912.4453
2740,190000,951.892
2769,192000,891.9722
2796,194000,951.3477
2821,196000,962.6606
2849,198000,980.4187
2875,200000,1026.3107
2903,202000,972.8708
2931,204000,968.0228
2959,206000,965.1863
2988,208000,943.7321
3017,210000,931.8274
3046,212000,915.7288
3077,214000,856.2766
3106,216000,916.7615
3135,218000,868.5056
3164,220000,886.7218
3193,222000,885.3573
3221,224000,894.5122
3249,226000,911.4476
3278,228000,894.5561
3305,230000,944.0287
3332,232000,901.558
3360,234000,984.4997
3387,236000,950.837
3414,238000,966.7666
3442,240000,928.1049
3468,242000,994.6785
3495,244000,985.9299
3524,246000,946.3945
3551,248000,993.8013
3577,250000,1047.6112
3605,252000,925.6455
3634,254000,868.4149
3663,256000,882.9788
3691,258000,971.6885
3717,260000,1014.2118
3742,262000,1017.7519
3768,264000,991.645
3796,266000,968.672
3822,268000,992.6095
3849,270000,968.438
3876,272000,969.4987
3903,274000,950.3717
3932,276000,911.2286
3957,278000,1032.2441
3983,280000,955.9417
4010,282000,915.6876
4035,284000,969.9188
4061,286000,1043.3017
4087,288000,943.4725
4113,290000,999.9643
4142,292000,902.0351
4171,294000,855.2808
4199,296000,839.4426
4226,298000,870.2713
4254,300000,888.0548
4282,302000,874.4314
