episode,timestep,reward
34,2000,61.998
66,4000,122.3164
98,6000,131.4493
128,8000,144.9248
158,10000,141.5432
188,12000,137.0109
219,14000,137.2702
245,16000,152.5246
274,18000,156.044
303,20000,155.1465
331,22000,154.3585
361,24000,146.2705
390,26000,147.5393
418,28000,156.8813
449,30000,151.5112
477,32000,154.9825
503,34000,160.204
531,36000,150.8625
559,38000,148.2429
586,40000,150.1074
615,42000,139.602
641,44000,152.5185
668,46000,160.9795
695,48000,158.6236
723,50000,158.6472
751,52000,169.3274
777,54000,166.6271
805,56000,156.6223
833,58000,152.3838
862,60000,162.649
889,62000,166.7998
914,64000,175.3879
939,66000,169.0008
965,68000,169.4127
989,70000,174.8662
1015,72000,174.8869
