episode,timestep,reward
35,2000,139.096
70,4000,139.1335
103,6000,143.7786
135,8000,148.7493
167,10000,145.3899
197,12000,155.6842
228,14000,156.6732
262,16000,153.5671
294,18000,149.6399
325,20000,158.3966
355,22000,156.0178
385,24000,159.566
418,26000,155.9181
450,28000,153.0886
480,30000,158.0859
509,32000,161.2189
538,34000,162.0851
567,36000,162.29
598,38000,163.7138
630,40000,162.3339
661,42000,165.349
692,44000,164.7758
722,46000,166.0231
751,48000,172.8264
779,50000,174.7651
806,52000,173.9987
834,54000,173.4749
861,56000,176.3081
889,58000,174.4533
917,60000,175.376
944,62000,180.0266
968,64000,185.8692
992,66000,184.5124
1017,68000,186.501
1043,70000,181.4484
1069,72000,180.9487
1095,74000,182.4719
1121,76000,182.8269
1148,78000,181.7535
1176,80000,175.8849
1202,82000,185.4815
1228,84000,184.1029
1253,86000,182.6334
1279,88000,179.6696
1305,90000,184.5171
1331,92000,183.9359
1357,94000,183.8299
1382,96000,186.7737
1407,98000,191.2761
1432,100000,194.7644
1458,102000,188.4395
1483,104000,188.3638
1506,106000,191.4435
