episode,timestep,reward
32,2000,359.4904
56,4000,715.4726
70,6000,832.0568
84,8000,772.8374
100,10000,761.4263
114,12000,771.217
126,14000,794.6093
137,16000,740.2192
148,18000,858.5521
161,20000,863.7561
176,22000,748.2127
191,24000,707.9821
204,26000,710.3649
221,28000,598.336
234,30000,587.3755
249,32000,523.1144
267,34000,519.5127
282,36000,559.0491
297,38000,579.8726
309,40000,692.4103
322,42000,704.2548
332,44000,627.2532
343,46000,598.3612
359,48000,573.0323
371,50000,607.2718
383,52000,586.2152
394,54000,599.1409
406,56000,540.5712
416,58000,643.1719
427,60000,593.8638
437,62000,634.0711
449,64000,686.6131
458,66000,667.56
471,68000,604.9704
484,70000,699.603
496,72000,604.1012
506,74000,744.501
517,76000,736.8806
525,78000,744.7757
535,80000,639.0366
546,82000,750.9054
558,84000,701.4392
569,86000,750.2034
580,88000,735.004
593,90000,720.6457
605,92000,707.9996
615,94000,748.8566
625,96000,751.5403
636,98000,781.2435
648,100000,740.3359
659,102000,788.3148
672,104000,772.6737
682,106000,767.7931
694,108000,772.7146
705,110000,793.0296
716,112000,766.7448
727,114000,752.6655
740,116000,777.5163
754,118000,764.0245
768,120000,701.3053
782,122000,756.1464
794,124000,825.5005
808,126000,762.503
820,128000,707.1238
832,130000,687.2083
845,132000,605.8659
858,134000,642.323
870,136000,657.5528
883,138000,723.4556
897,140000,682.866
912,142000,680.4228
927,144000,663.0104
942,146000,621.4742
957,148000,672.3831
970,150000,626.3126
984,152000,689.8769
999,154000,598.8276
1012,156000,691.0153
1027,158000,662.5493
1039,160000,644.6095
1051,162000,691.9232
1064,164000,679.7369
1078,166000,649.6175
1091,168000,707.7028
1105,170000,737.8912
