episode,timestep,reward
17,2000,-799.8394
35,4000,-579.6692
52,6000,-274.903
70,8000,-38.3716
87,10000,53.7051
104,12000,79.5623
120,14000,124.2623
137,16000,134.8635
153,18000,150.7578
169,20000,146.8997
185,22000,161.2308
201,24000,149.1735
217,26000,157.7805
233,28000,162.4683
249,30000,166.9078
265,32000,174.6475
280,34000,181.5975
295,36000,176.7802
311,38000,182.9322
326,40000,180.3748
342,42000,187.7824
357,44000,175.9666
372,46000,172.1193
387,48000,178.3746
402,50000,179.8305
416,52000,178.7413
431,54000,180.5066
445,56000,179.5742
460,58000,177.7915
474,60000,187.1693
489,62000,188.6668
503,64000,191.3457
518,66000,185.5258
532,68000,192.8143
546,70000,178.701
560,72000,191.1886
574,74000,191.8108
589,76000,194.3889
603,78000,197.3601
618,80000,196.5852
633,82000,196.3431
647,84000,184.8687
662,86000,200.4839
677,88000,190.1813
691,90000,194.2005
706,92000,184.927
721,94000,188.8195
736,96000,195.5565
750,98000,190.31
764,100000,194.1323
779,102000,186.7663
794,104000,195.5221
808,106000,196.8812
822,108000,201.7818
837,110000,199.6002
851,112000,198.0854
865,114000,200.2582
880,116000,192.5503
894,118000,194.4348
908,120000,195.3733
923,122000,191.9617
937,124000,195.0422
952,126000,194.6255
966,128000,191.6911
981,130000,196.827
995,132000,194.8389
1010,134000,199.7549
1024,136000,201.0441
1038,138000,187.0941
1052,140000,201.0685
1067,142000,201.5133
1082,144000,189.0251
1097,146000,202.411
1111,148000,197.6612
1127,150000,201.8089
1141,152000,199.8756
1156,154000,202.6755
1171,156000,197.9082
1185,158000,193.4536
1199,160000,202.5885
1214,162000,203.9342
1229,164000,199.7437
1243,166000,203.7892
1258,168000,202.233
1272,170000,201.8511
1287,172000,201.5506
1302,174000,203.9221
1316,176000,201.162
1330,178000,195.368
1345,180000,203.1835
1359,182000,205.4474
1373,184000,196.2545
1388,186000,197.6271
1402,188000,205.1211
1417,190000,202.9015
1431,192000,205.6418
1446,194000,201.6961
1460,196000,208.8282
1475,198000,202.9185
1489,200000,206.9019
1503,202000,206.9646
1517,204000,201.7166
1531,206000,205.8199
1545,208000,199.7541
1559,210000,202.7667
1573,212000,203.3202
1587,214000,206.5448
1601,216000,205.5947
1615,218000,202.4259
1630,220000,208.6496
1645,222000,204.9888
1660,224000,196.1315
1674,226000,203.8316
1689,228000,203.0295
1704,230000,203.0649
1718,232000,203.7563
1733,234000,205.5555
1747,236000,198.2498
1761,238000,203.6972
1776,240000,197.7605
1790,242000,202.5684
1805,244000,206.097
1820,246000,196.5901
1834,248000,203.1402
1849,250000,207.0845
1863,252000,207.5723
1878,254000,207.541
1892,256000,202.0856
1907,258000,209.3361
1922,260000,208.6738
1936,262000,209.6387
1951,264000,199.7981
1965,266000,209.4524
1980,268000,207.3114
1994,270000,207.0119
2009,272000,206.4892
2023,274000,208.5713
2038,276000,208.7272
2052,278000,210.8112
2067,280000,205.3899
2081,282000,208.675
2096,284000,207.4696
2111,286000,205.2363
2125,288000,205.526
2140,290000,205.3785
2155,292000,200.0255
2170,294000,204.3201
2185,296000,205.3223
2199,298000,208.9161
2214,300000,209.6359
2229,302000,204.929
2244,304000,205.6524
2259,306000,212.3191
2273,308000,210.7448
2288,310000,212.7762
2302,312000,208.8286
2317,314000,208.8923
2331,316000,207.4251
2346,318000,211.6138
2361,320000,205.1696
2375,322000,210.5941
2390,324000,210.1478
2405,326000,208.1896
2420,328000,209.0056
2435,330000,200.384
2450,332000,204.4856
2465,334000,208.6936
2480,336000,207.0669
2496,338000,210.2345
2511,340000,208.2191
2525,342000,210.5256
2541,344000,207.3491
2555,346000,206.7204
2570,348000,209.7627
2585,350000,205.4094
2599,352000,210.2478
2614,354000,204.2364
2629,356000,204.752
2644,358000,203.3126
2659,360000,205.4641
2674,362000,209.0287
2689,364000,210.9037
2704,366000,210.0057
2719,368000,204.3301
2734,370000,210.9653
2748,372000,207.9472
2763,374000,204.0725
2778,376000,209.7851
2793,378000,202.6538
2808,380000,209.7551
2823,382000,208.2939
2838,384000,210.8647
2853,386000,208.6899
2868,388000,206.6903
2883,390000,203.0547
2898,392000,209.1298
2913,394000,208.1247
2928,396000,210.8392
2943,398000,207.9699
2958,400000,209.6962
2973,402000,208.2864
2988,404000,199.4567
3003,406000,191.9093
3019,408000,201.8486
3034,410000,200.9779
3050,412000,191.2431
3066,414000,195.8786
3082,416000,197.6061
3099,418000,199.535
3115,420000,202.3198
3131,422000,201.5397
3146,424000,205.1737
3161,426000,204.6209
3177,428000,204.474
3192,430000,206.3486
3207,432000,207.126
3222,434000,208.8011
3238,436000,206.9604
3253,438000,205.9429
3268,440000,201.8358
3283,442000,206.9395
3299,444000,208.7108
3314,446000,207.3811
3329,448000,209.0821
3345,450000,211.0648
3360,452000,205.2549
3375,454000,207.4606
3390,456000,208.5426
3405,458000,209.7711
3421,460000,206.2951
3437,462000,208.219
3452,464000,208.8614
3468,466000,209.1967
3483,468000,207.494
3500,470000,207.801
3515,472000,209.9437
3530,474000,208.6761
3546,476000,207.6277
3562,478000,207.7396
3578,480000,208.1689
3594,482000,209.8228
3610,484000,204.0318
3625,486000,208.6717
3641,488000,200.6419
3657,490000,199.7939
3673,492000,205.0988
3688,494000,204.4343
3704,496000,208.52
3719,498000,211.2393
3734,500000,208.934
3749,502000,206.9655
3765,504000,210.3302
3779,506000,205.3932
3795,508000,205.9904
3809,510000,208.1184
3825,512000,208.2976
3840,514000,207.3749
3855,516000,204.9952
3871,518000,209.5411
3887,520000,208.9924
3902,522000,203.0909
3917,524000,212.1574
3933,526000,207.5488
3948,528000,209.2808
3964,530000,205.5598
3979,532000,208.8608
3995,534000,205.4575
4011,536000,208.606
4026,538000,205.0755
4042,540000,207.2048
4057,542000,205.7276
4073,544000,211.6175
4089,546000,207.623
4105,548000,205.5946
4121,550000,199.6453
4137,552000,204.7336
4152,554000,206.6328
4168,556000,207.2991
4183,558000,201.0439
4198,560000,207.6588
4214,562000,206.2891
4229,564000,206.7787
4244,566000,207.3005
4259,568000,210.4791
4274,570000,212.3866
4290,572000,211.1739
4304,574000,210.1161
4319,576000,209.7823
4334,578000,213.7028
4349,580000,211.9189
4364,582000,208.5661
4379,584000,209.9503
4394,586000,212.1147
4408,588000,209.0406
4423,590000,210.8375
4438,592000,211.0172
4453,594000,211.7583
4468,596000,210.0586
4483,598000,209.6469
4499,600000,210.0727
4514,602000,207.4819
4530,604000,206.2814
4545,606000,210.0495
4560,608000,213.6736
4575,610000,211.3727
4590,612000,209.2446
4606,614000,207.6847
4621,616000,210.9131
4636,618000,211.378
4652,620000,212.3158
4667,622000,202.6209
4683,624000,206.3238
4699,626000,205.7206
4715,628000,208.549
4731,630000,207.9868
4746,632000,213.869
4761,634000,210.0778
4777,636000,211.4407
4793,638000,213.0897
4808,640000,210.7769
4824,642000,214.959
4839,644000,214.1672
4854,646000,211.2096
4869,648000,212.6928
4884,650000,211.7611
4900,652000,213.1689
4915,654000,216.12
4930,656000,212.2996
4945,658000,212.5842
4961,660000,209.2485
4976,662000,209.5377
4991,664000,211.7993
5007,666000,209.5721
5023,668000,207.9325
5038,670000,210.3894
5053,672000,211.5839
5068,674000,203.3425
5083,676000,212.4596
5098,678000,211.0828
5113,680000,215.3713
5128,682000,211.8663
5144,684000,211.1753
5159,686000,214.0698
5174,688000,211.4493
5189,690000,206.082
5204,692000,211.9345
5219,694000,210.0725
5234,696000,210.9481
5249,698000,214.6758
5263,700000,214.9603
5278,702000,218.3884
5293,704000,214.7188
5308,706000,211.8686
5323,708000,215.1285
5338,710000,209.3152
5353,712000,217.088
5368,714000,213.5598
5383,716000,211.7147
5398,718000,214.4787
5413,720000,208.5905
5429,722000,212.5853
5444,724000,207.0513
5460,726000,213.7294
5476,728000,207.1653
5491,730000,204.9775
5507,732000,207.2383
5522,734000,206.6227
5538,736000,209.5251
5553,738000,201.8017
5568,740000,204.6317
5584,742000,199.3151
5599,744000,211.2694
5614,746000,215.3312
5629,748000,211.0935
5643,750000,211.4061
5658,752000,210.2228
5672,754000,209.7885
5687,756000,209.0692
5702,758000,211.3102
5716,760000,210.4178
5731,762000,209.7982
5746,764000,211.2104
5762,766000,210.9013
5777,768000,214.3938
5792,770000,213.4325
5808,772000,212.8081
5823,774000,211.1394
5839,776000,213.4618
5854,778000,213.2865
5869,780000,211.3678
5885,782000,212.3842
5899,784000,214.3175
5914,786000,218.0018
5929,788000,214.2679
5944,790000,212.8733
5958,792000,216.1549
5973,794000,215.1025
5988,796000,214.0044
6003,798000,210.9343
6019,800000,213.0302
6033,802000,213.8734
6048,804000,212.9724
6062,806000,211.456
6077,808000,215.2113
6091,810000,214.8234
6105,812000,214.1349
6120,814000,210.6186
6135,816000,215.7341
6150,818000,215.9971
6165,820000,215.0406
6180,822000,215.3933
6195,824000,211.4688
6210,826000,217.4127
6225,828000,215.8729
6240,830000,215.6455
6254,832000,216.4349
6269,834000,216.1612
6284,836000,217.5189
6299,838000,216.5725
6314,840000,218.3429
6330,842000,217.67
6345,844000,215.7615
6361,846000,197.1451
6376,848000,212.5589
6391,850000,210.5582
6406,852000,209.7724
6421,854000,213.6979
6436,856000,216.3204
6452,858000,215.3096
6467,860000,215.8522
6482,862000,213.1417
6497,864000,207.9267
6512,866000,200.0803
6526,868000,204.5838
6541,870000,202.9144
6555,872000,202.8851
6571,874000,205.779
6587,876000,207.2674
6603,878000,207.3912
6619,880000,207.8831
6635,882000,210.4043
6651,884000,209.6303
6667,886000,205.6647
6684,888000,208.1151
6700,890000,210.5548
6716,892000,209.8037
6731,894000,212.3737
6747,896000,215.062
6762,898000,208.5341
6778,900000,214.2595
6794,902000,208.7863
6811,904000,210.1223
6826,906000,212.7802
6842,908000,214.4625
6857,910000,214.3868
6873,912000,208.8998
6887,914000,218.9421
6902,916000,219.8128
6916,918000,216.1606
6930,920000,219.1448
6945,922000,215.8408
6960,924000,215.9537
6975,926000,217.9993
6990,928000,220.3299
7005,930000,222.024
7019,932000,217.5328
7033,934000,220.3582
7047,936000,220.642
7062,938000,220.7614
7077,940000,216.7556
7092,942000,214.432
7107,944000,218.0948
7122,946000,218.5175
7137,948000,219.4116
7152,950000,218.6656
7168,952000,215.9461
7183,954000,214.2808
7199,956000,214.1242
7215,958000,213.0549
7230,960000,213.3433
7246,962000,214.9431
7261,964000,214.9469
7276,966000,218.2007
7291,968000,218.1931
7306,970000,219.9135
7322,972000,214.6767
7337,974000,217.9719
7353,976000,214.6388
7368,978000,216.0664
7383,980000,216.4734
7398,982000,222.625
7412,984000,223.9982
7427,986000,222.0251
7442,988000,220.0496
7457,990000,216.5188
7471,992000,216.9743
7486,994000,217.2693
7501,996000,219.6584
7516,998000,216.6121
7531,1000000,214.8072
7546,1002000,218.1681
7562,1004000,218.503
7577,1006000,218.8245
7593,1008000,214.552
7608,1010000,216.8964
7624,1012000,209.1908
7640,1014000,213.6938
7655,1016000,216.5753
7670,1018000,221.6228
7685,1020000,217.1376
