episode,timestep,reward
35,2000,141.6963
70,4000,138.6941
105,6000,141.7913
139,8000,146.0793
169,10000,149.5071
197,12000,149.3649
228,14000,151.5753
258,16000,157.607
290,18000,154.8287
319,20000,152.4464
349,22000,154.9906
378,24000,158.701
407,26000,157.3657
437,28000,160.8976
467,30000,153.934
498,32000,155.9195
530,34000,156.0338
561,36000,158.5088
593,38000,159.3868
622,40000,162.3891
650,42000,166.1828
679,44000,161.4694
710,46000,162.6007
740,48000,170.8775
770,50000,170.8015
798,52000,172.4789
827,54000,171.8982
857,56000,168.2232
887,58000,169.4729
917,60000,178.5999
946,62000,180.5061
973,64000,183.4111
1000,66000,182.8372
1026,68000,184.5855
1053,70000,189.5312
1080,72000,180.1798
1106,74000,185.8671
1134,76000,184.5169
1161,78000,184.7029
1188,80000,181.869
1216,82000,184.0129
1245,84000,183.0418
1272,86000,187.3576
1298,88000,192.7226
1323,90000,189.2476
1348,92000,196.821
1374,94000,196.8031
1400,96000,195.0845
1428,98000,183.3694
1455,100000,191.311
1481,102000,196.7269
1507,104000,198.0787
1534,106000,195.3064
1562,108000,188.9606
1589,110000,192.9684
1616,112000,197.2477
1642,114000,200.2658
1667,116000,206.9085
1693,118000,202.0773
1718,120000,196.4657
1741,122000,211.5949
1765,124000,209.7243
1789,126000,211.6454
1815,128000,208.1507
1840,130000,210.503
1864,132000,213.2058
1889,134000,209.153
1913,136000,208.9673
1937,138000,210.5257
1961,140000,212.0875
1986,142000,203.4597
2011,144000,207.5404
2036,146000,208.1021
