episode,timestep,reward
33,2000,479.1421
66,4000,624.3967
99,6000,682.6271
133,8000,832.594
165,10000,917.489
197,12000,800.9485
231,14000,750.916
263,16000,777.8668
293,18000,871.1434
324,20000,817.9731
356,22000,811.7912
385,24000,894.8419
415,26000,865.6073
446,28000,927.8161
474,30000,915.5278
502,32000,896.2441
530,34000,913.2798
559,36000,888.3386
587,38000,1017.7197
614,40000,1023.4247
642,42000,940.1169
671,44000,952.3868
699,46000,948.7846
729,48000,821.6354
758,50000,870.2379
785,52000,904.5004
813,54000,934.0995
840,56000,974.0056
868,58000,984.1466
895,60000,923.9351
924,62000,918.3318
952,64000,936.3784
980,66000,960.7804
1008,68000,899.1058
1036,70000,943.157
1063,72000,1001.6057
1089,74000,975.9693
1116,76000,980.4691
1144,78000,975.8451
1171,80000,1011.0634
1198,82000,1034.2409
1225,84000,1018.9166
1253,86000,980.0234
1280,88000,1001.4202
1308,90000,998.8223
1336,92000,995.1421
1363,94000,1014.2084
1390,96000,1005.4643
1416,98000,1019.1688
1442,100000,1038.1706
1469,102000,1024.2308
1494,104000,1033.8614
1521,106000,1013.7441
1547,108000,1001.3362
1574,110000,971.8785
1601,112000,1036.8678
1627,114000,1008.3574
1654,116000,1021.7862
1682,118000,1010.2905
1708,120000,1054.7484
1735,122000,1022.7259
1761,124000,1051.3317
