episode,timestep,reward
35,2000,120.109
67,4000,145.4434
99,6000,147.4517
128,8000,150.1006
159,10000,150.2703
191,12000,153.8479
222,14000,154.176
252,16000,156.3383
282,18000,155.9761
311,20000,159.7112
340,22000,154.6996
369,24000,156.8367
398,26000,156.0429
429,28000,159.6484
459,30000,158.6459
488,32000,160.8324
517,34000,158.5021
545,36000,162.5437
572,38000,168.4522
600,40000,165.2665
629,42000,163.9991
657,44000,163.2502
684,46000,177.267
709,48000,177.8332
736,50000,172.6624
762,52000,173.5146
788,54000,174.8792
814,56000,178.2
839,58000,186.2917
862,60000,183.8132
886,62000,180.7562
909,64000,189.198
932,66000,186.9095
955,68000,192.0362
978,70000,194.4134
1002,72000,196.1598
1025,74000,195.148
1049,76000,188.6858
1075,78000,184.9827
1101,80000,182.1077
1127,82000,174.6822
1153,84000,181.8652
1178,86000,182.5522
1203,88000,191.4443
1229,90000,188.1545
1255,92000,184.5283
1279,94000,192.2375
1304,96000,194.2402
1328,98000,191.0668
1351,100000,191.8202
1374,102000,191.9163
1397,104000,200.8916
1419,106000,197.878
1444,108000,197.0843
1468,110000,198.18
1492,112000,202.2796
1516,114000,200.5159
1539,116000,201.734
1561,118000,205.7474
1583,120000,208.6165
1606,122000,204.3796
1629,124000,201.9751
1653,126000,199.5592
1675,128000,202.0754
1698,130000,201.547
1721,132000,201.655
1745,134000,202.5656
1770,136000,195.3924
1794,138000,195.8944
1819,140000,196.949
1843,142000,200.3319
1866,144000,204.3194
1889,146000,206.3666
1913,148000,203.222
1937,150000,200.8968
1959,152000,202.7524
1983,154000,201.1377
2008,156000,200.8885
2031,158000,197.9943
2054,160000,199.7443
2077,162000,199.0186
2099,164000,204.1866
2122,166000,203.7402
2144,168000,200.481
2167,170000,207.6222
2190,172000,208.8564
2213,174000,207.3721
2234,176000,207.7512
2256,178000,213.4579
2277,180000,206.885
2300,182000,208.923
2322,184000,210.2577
2345,186000,203.3919
2369,188000,205.455
2394,190000,201.2836
2417,192000,202.5642
2442,194000,196.2365
2465,196000,202.1511
2488,198000,201.3061
2511,200000,203.2319
2534,202000,201.5755
2558,204000,198.7311
2582,206000,195.2548
2607,208000,197.3076
2631,210000,198.8596
2655,212000,202.1133
2678,214000,205.6732
2702,216000,204.4354
2724,218000,205.2555
2748,220000,205.9538
2770,222000,210.737
2792,224000,213.9911
2814,226000,214.5619
