episode,timestep,reward
34,2000,45.2388
63,4000,129.1085
94,6000,129.0309
129,8000,104.3966
158,10000,144.1802
187,12000,146.558
216,14000,150.5119
244,16000,146.4186
272,18000,156.6437
302,20000,152.8478
331,22000,156.4852
360,24000,150.9363
388,26000,155.8693
417,28000,151.0886
447,30000,146.1004
476,32000,158.0328
503,34000,163.291
530,36000,165.552
557,38000,166.1653
584,40000,160.1908
609,42000,152.8339
638,44000,153.1299
666,46000,154.5811
693,48000,161.8542
721,50000,155.332
749,52000,149.8574
779,54000,150.2745
808,56000,157.1124
840,58000,147.2523
871,60000,143.0273
899,62000,160.3225
926,64000,170.436
952,66000,174.4691
979,68000,170.3439
1005,70000,173.8333
1032,72000,174.5672
1058,74000,174.4316
1084,76000,176.4651
1110,78000,176.4267
1136,80000,179.8582
1161,82000,185.9609
1186,84000,183.1985
1211,86000,182.4594
1235,88000,179.2621
1260,90000,180.7815
1283,92000,194.0647
1309,94000,180.8573
1335,96000,178.2498
1361,98000,172.3099
1387,100000,177.4273
1412,102000,177.3596
1438,104000,173.6136
1465,106000,172.6578
1490,108000,174.5997
1514,110000,187.7522
1537,112000,189.3007
1559,114000,199.2918
1583,116000,189.4967
1606,118000,183.7651
1628,120000,190.37
1651,122000,195.0623
1674,124000,200.6793
1697,126000,197.4467
1720,128000,202.8506
1743,130000,198.9144
1766,132000,205.0722
1789,134000,201.4706
1812,136000,193.8158
1835,138000,191.7101
1857,140000,202.7507
1881,142000,199.1104
1904,144000,206.1085
1926,146000,196.5936
1950,148000,205.9881
1973,150000,207.2996
1997,152000,201.9485
2021,154000,199.6082
2045,156000,202.5569
2069,158000,199.2023
2091,160000,206.521
2115,162000,191.7668
2138,164000,195.9693
2160,166000,206.2264
2182,168000,204.892
2205,170000,199.8285
2227,172000,207.2792
2248,174000,203.1424
2269,176000,204.6231
2291,178000,208.6804
2313,180000,213.8429
2334,182000,215.6744
2358,184000,208.452
2381,186000,204.4606
2406,188000,196.5747
2427,190000,195.8718
2448,192000,213.17
2471,194000,204.8421
2493,196000,207.0873
2515,198000,209.9329
2538,200000,211.8853
2561,202000,208.6561
2583,204000,211.1251
2605,206000,209.6787
2627,208000,208.5456
2651,210000,202.3897
2674,212000,204.4857
2696,214000,215.4363
2717,216000,212.0275
2740,218000,207.8512
2760,220000,213.9334
2781,222000,217.6995
2802,224000,216.4728
2823,226000,216.0546
2845,228000,209.4641
2868,230000,208.9662
2891,232000,209.7048
2914,234000,203.8044
2936,236000,211.0488
2958,238000,212.9187
2978,240000,218.045
3000,242000,211.159
3022,244000,211.8881
3045,246000,213.0931
3068,248000,211.2333
3090,250000,214.1288
3112,252000,214.2113
3134,254000,213.7857
3158,256000,207.6498
3181,258000,212.914
3204,260000,205.8373
3225,262000,217.2198
3247,264000,212.4758
3270,266000,210.4095
3292,268000,208.1998
3313,270000,209.999
3335,272000,201.9926
3357,274000,207.6671
3379,276000,210.1581
3401,278000,210.9338
3424,280000,207.8539
3447,282000,207.5065
3469,284000,210.7033
3492,286000,206.8892
3514,288000,214.4893
3537,290000,212.5149
3560,292000,208.0848
3583,294000,207.2673
3605,296000,216.8302
3627,298000,211.9883
3649,300000,209.0107
3672,302000,202.7005
3693,304000,199.8116
3714,306000,211.8995
3734,308000,213.9336
3754,310000,203.253
3774,312000,201.6684
3793,314000,211.3732
3813,316000,214.7693
3832,318000,218.0882
3852,320000,221.5013
3873,322000,220.9222
3895,324000,219.9076
3917,326000,218.8212
3938,328000,220.4686
3960,330000,214.3274
3982,332000,217.8454
4002,334000,223.3073
4023,336000,216.4768
4045,338000,213.7045
4065,340000,213.0789
4086,342000,220.8802
4105,344000,224.4688
4125,346000,227.1818
4146,348000,220.6652
4167,350000,218.0937
4188,352000,223.2916
4210,354000,211.5601
4232,356000,203.8622
4255,358000,201.799
4278,360000,208.5796
4299,362000,215.4697
4321,364000,218.8793
4343,366000,209.8332
4364,368000,215.5678
4385,370000,215.5888
4405,372000,213.7344
4427,374000,206.4174
4449,376000,211.0033
4472,378000,211.3455
4495,380000,202.5657
4518,382000,210.5375
4539,384000,210.3811
4560,386000,217.2761
4582,388000,205.7744
4603,390000,204.4371
