episode,timestep,reward
36,2000,111.0729
72,4000,111.3002
108,6000,108.9038
146,8000,114.4062
183,10000,116.9375
218,12000,121.5056
254,14000,118.2182
289,16000,125.7463
323,18000,125.4807
358,20000,124.2017
394,22000,119.4283
430,24000,118.2417
465,26000,123.9463
501,28000,126.3007
537,30000,120.2555
573,32000,119.9082
610,34000,119.3683
645,36000,120.8091
681,38000,115.7881
717,40000,119.1878
753,42000,115.6978
790,44000,118.3399
827,46000,115.3186
865,48000,111.9913
902,50000,112.0046
937,52000,115.2977
971,54000,120.4122
1006,56000,121.2471
1042,58000,117.7353
1078,60000,116.9951
1115,62000,117.5179
1150,64000,120.0113
1185,66000,123.045
1219,68000,126.7601
1254,70000,129.7204
1290,72000,123.9045
1327,74000,117.8808
1363,76000,118.5181
1399,78000,120.047
1435,80000,119.4298
1471,82000,120.9989
1508,84000,118.6615
1543,86000,123.3888
1580,88000,121.4248
1617,90000,121.3949
1654,92000,118.4045
1691,94000,123.4755
1727,96000,126.6978
1762,98000,128.7317
1798,100000,128.9025
1835,102000,124.2263
1871,104000,124.828
1906,106000,125.4836
1942,108000,128.1939
1978,110000,127.1517
2013,112000,123.6243
2047,114000,125.2065
2082,116000,130.8663
2117,118000,130.3983
2155,120000,113.1834
2191,122000,117.1097
2226,124000,124.2566
2261,126000,135.9544
2297,128000,132.7141
2333,130000,135.6187
2370,132000,132.331
2406,134000,131.9422
2443,136000,130.7096
2481,138000,131.2355
2520,140000,132.1741
2558,142000,133.1384
2595,144000,128.4756
2631,146000,126.6274
2665,148000,136.409
2698,150000,142.6098
2730,152000,145.1856
2763,154000,140.5483
2795,156000,143.8904
2828,158000,137.0909
2861,160000,139.9683
2895,162000,135.0988
2930,164000,128.9863
2962,166000,142.2349
2997,168000,139.3763
3033,170000,136.2169
3067,172000,137.8844
3103,174000,133.4728
3140,176000,135.7799
3173,178000,139.0862
3207,180000,139.0096
3240,182000,138.2544
3274,184000,132.8222
3307,186000,139.9622
3343,188000,139.7959
3380,190000,135.5713
3416,192000,135.2184
3450,194000,142.24
3484,196000,143.6172
3518,198000,143.6375
3553,200000,139.9008
3587,202000,139.2532
3622,204000,143.2321
3656,206000,145.8832
3690,208000,147.6636
3725,210000,143.3978
3760,212000,135.5532
3797,214000,133.0679
3833,216000,126.0789
3868,218000,138.3225
3901,220000,143.6555
3934,222000,147.2819
3966,224000,138.642
4001,226000,141.6244
4034,228000,144.8022
4067,230000,147.2131
4100,232000,139.0938
4133,234000,143.4341
4167,236000,149.1972
4202,238000,144.524
4236,240000,139.9164
4267,242000,138.502
4299,244000,140.4938
4332,246000,144.0208
4365,248000,141.5475
4397,250000,148.2954
4428,252000,150.8609
4461,254000,152.6715
4492,256000,152.5563
4522,258000,152.5738
4553,260000,147.7627
4586,262000,148.2423
4618,264000,150.081
4650,266000,152.4526
4682,268000,146.1218
4713,270000,145.3583
4743,272000,147.2325
4772,274000,154.0865
4802,276000,151.7769
4833,278000,146.6141
4867,280000,141.7382
4900,282000,144.7885
4932,284000,146.0991
4964,286000,150.0721
4995,288000,149.1853
5027,290000,151.1817
5059,292000,150.835
5091,294000,154.0053
5121,296000,155.4823
5149,298000,151.0934
5179,300000,154.0823
5212,302000,148.7008
5244,304000,147.4752
5274,306000,149.7305
5303,308000,149.3146
5335,310000,151.4855
5366,312000,157.8578
5396,314000,154.576
5428,316000,155.6511
5458,318000,150.1614
5489,320000,144.5471
5520,322000,151.56
5551,324000,150.4999
5581,326000,149.561
5610,328000,152.7878
5640,330000,142.309
5670,332000,134.987
5700,334000,138.665
5730,336000,149.2523
5761,338000,147.1588
5791,340000,148.6103
5822,342000,149.016
5851,344000,151.9017
5881,346000,152.2626
5913,348000,146.7627
5945,350000,148.3157
5978,352000,145.3692
6010,354000,150.4359
6044,356000,149.3294
6078,358000,147.2505
6111,360000,146.2052
6143,362000,146.257
6176,364000,150.8246
6208,366000,149.2548
6239,368000,151.3001
6271,370000,149.4849
6302,372000,144.764
6332,374000,147.8656
6364,376000,148.9022
6395,378000,154.3711
6425,380000,157.6239
6456,382000,151.6475
6487,384000,156.3085
6517,386000,159.1674
6548,388000,156.0246
6579,390000,155.8971
6608,392000,154.7889
6638,394000,156.452
6667,396000,157.6572
6698,398000,152.4708
6729,400000,154.2762
6758,402000,160.2029
6788,404000,156.032
6820,406000,154.7317
6850,408000,154.4034
6879,410000,156.6798
6911,412000,152.828
6941,414000,156.2166
6973,416000,152.0558
7006,418000,153.2459
7040,420000,149.0247
7073,422000,137.9791
7105,424000,154.1953
7139,426000,149.3483
7172,428000,149.8629
7205,430000,149.3188
7237,432000,148.7183
7268,434000,150.3853
7298,436000,157.1495
7328,438000,156.3198
7359,440000,158.3536
7390,442000,155.4411
7421,444000,155.0997
7453,446000,156.0846
7484,448000,154.1326
7515,450000,157.4639
7546,452000,154.2061
7578,454000,151.276
7609,456000,155.0029
7641,458000,151.8633
7672,460000,155.6374
7703,462000,155.7269
7734,464000,157.4033
7765,466000,158.4371
7796,468000,156.4995
7829,470000,153.9246
7862,472000,153.9563
7894,474000,154.7739
7930,476000,150.6348
7966,478000,146.8465
8003,480000,144.867
8039,482000,148.0407
8076,484000,147.3443
8114,486000,146.664
8151,488000,142.1113
8187,490000,144.7641
8224,492000,143.5532
8259,494000,146.1936
8291,496000,155.4682
8322,498000,153.4673
8352,500000,158.2462
8381,502000,158.1451
8410,504000,158.1421
8440,506000,157.025
8470,508000,155.4284
8500,510000,156.2194
8533,512000,153.3362
8565,514000,152.2664
