episode,timestep,reward
35,2000,119.7384
70,4000,117.7109
105,6000,117.9881
140,8000,116.6743
174,10000,117.4226
209,12000,117.2214
245,14000,120.7613
280,16000,130.6083
317,18000,138.7898
354,20000,144.5102
390,22000,145.1445
426,24000,150.3202
463,26000,142.5798
499,28000,141.423
534,30000,144.0714
568,32000,142.3637
601,34000,144.5858
631,36000,153.038
662,38000,155.8692
694,40000,149.6175
726,42000,148.9473
757,44000,150.3115
786,46000,159.4113
814,48000,152.4312
845,50000,154.1523
875,52000,158.8899
905,54000,156.7049
935,56000,163.5767
967,58000,161.4518
997,60000,162.3071
1027,62000,161.7351
1057,64000,165.9213
1086,66000,166.402
1116,68000,152.4603
1145,70000,159.2094
1176,72000,160.1753
1205,74000,159.3317
1235,76000,155.4745
1264,78000,158.465
1292,80000,156.6414
1320,82000,163.2817
1348,84000,160.4339
1376,86000,165.1524
1404,88000,166.6211
1433,90000,164.4153
1463,92000,165.7812
1492,94000,161.8118
1522,96000,151.4896
1552,98000,155.3542
1581,100000,164.1623
1612,102000,164.7982
1643,104000,166.0937
1671,106000,170.7764
1699,108000,173.1704
1727,110000,173.1466
1756,112000,172.6194
1785,114000,175.2118
1812,116000,178.93
1840,118000,178.7771
1867,120000,180.8024
1894,122000,181.594
1923,124000,180.6477
1950,126000,179.7175
1977,128000,183.7296
2004,130000,177.516
2030,132000,184.4534
2056,134000,186.511
2082,136000,182.6316
2108,138000,188.4096
2134,140000,188.8991
2160,142000,188.7822
2185,144000,192.2304
2210,146000,192.5859
2235,148000,191.306
2260,150000,191.429
2284,152000,195.9605
2309,154000,195.5838
2334,156000,195.8075
2360,158000,197.228
2384,160000,202.2155
2408,162000,200.6379
2432,164000,200.893
2456,166000,203.6737
2480,168000,202.8641
2504,170000,202.5195
2527,172000,204.7365
2550,174000,203.7874
2573,176000,205.4598
2595,178000,205.609
2618,180000,206.1176
2641,182000,205.9947
2664,184000,205.6877
2687,186000,206.1669
2710,188000,207.3973
2734,190000,163.9092
2758,192000,117.3395
2769,194000,89.6587
2780,196000,86.3631
2789,198000,84.2077
2799,200000,87.618
2808,202000,91.1493
2817,204000,92.3861
2827,206000,93.7821
2836,208000,92.7826
2845,210000,93.2382
2854,212000,95.1968
2862,214000,96.5528
2871,216000,96.6142
2879,218000,96.7898
2888,220000,97.4356
2897,222000,96.099
2906,224000,96.011
2915,226000,94.5018
2923,228000,97.3233
2931,230000,97.7687
2940,232000,98.7539
2949,234000,98.0904
2958,236000,95.2875
