episode,timestep,reward
11,2000,-114.5191
23,4000,-77.2701
34,6000,-9.9634
45,8000,36.5354
56,10000,58.6609
66,12000,53.2361
77,14000,66.0182
88,16000,69.7727
98,18000,70.1724
109,20000,67.4783
120,22000,72.2637
130,24000,65.7091
141,26000,67.6742
151,28000,65.9693
161,30000,65.6534
172,32000,64.694
182,34000,66.179
192,36000,67.5508
202,38000,63.3498
213,40000,71.5954
223,42000,71.4303
233,44000,75.5456
243,46000,68.6142
253,48000,70.8835
263,50000,65.9025
273,52000,69.5969
283,54000,67.7268
294,56000,70.2204
303,58000,76.1391
314,60000,75.6151
323,62000,70.6462
334,64000,74.4741
343,66000,70.3892
353,68000,70.1689
363,70000,75.6298
373,72000,67.3561
383,74000,72.4443
392,76000,75.0162
402,78000,67.3793
412,80000,63.7627
421,82000,73.1688
431,84000,74.092
441,86000,72.5774
450,88000,77.106
459,90000,70.8044
469,92000,74.2925
478,94000,76.3827
487,96000,74.6229
497,98000,74.0487
506,100000,73.0806
516,102000,66.5952
525,104000,70.75
534,106000,76.6648
544,108000,73.1498
553,110000,71.6939
563,112000,73.5503
573,114000,70.3214
582,116000,73.852
592,118000,75.7274
601,120000,73.4596
610,122000,70.9462
620,124000,70.1435
629,126000,74.6674
639,128000,73.2247
649,130000,73.6952
658,132000,77.8013
668,134000,76.126
677,136000,82.8445
687,138000,75.0252
697,140000,74.5192
706,142000,72.1523
716,144000,74.543
725,146000,72.2649
735,148000,76.8938
744,150000,81.1213
754,152000,77.1128
763,154000,77.8273
772,156000,80.7234
782,158000,72.893
791,160000,67.1313
800,162000,69.4383
810,164000,73.2958
819,166000,76.2811
829,168000,74.8984
838,170000,71.0735
847,172000,76.9371
857,174000,77.5498
866,176000,72.6461
875,178000,76.1288
884,180000,81.3855
894,182000,77.0345
903,184000,80.9554
912,186000,73.6389
922,188000,76.2699
931,190000,77.0756
940,192000,76.8585
949,194000,74.9963
959,196000,74.9678
968,198000,70.4275
977,200000,75.6815
986,202000,72.6329
996,204000,67.1864
1005,206000,71.3084
1014,208000,78.1709
1024,210000,73.441
1033,212000,75.2374
1042,214000,76.4579
1051,216000,74.2553
1060,218000,74.1066
1069,220000,79.0184
1078,222000,75.6162
1088,224000,79.572
1097,226000,76.9178
1106,228000,74.3859
1115,230000,70.3858
1124,232000,67.2159
1133,234000,73.399
1142,236000,75.1462
1151,238000,69.658
1160,240000,76.7728
1169,242000,73.8649
1178,244000,62.9314
1186,246000,74.8074
1195,248000,76.5784
1204,250000,76.9501
1213,252000,70.275
1221,254000,74.6057
