episode,timestep,reward
36,2000,120.5706
72,4000,110.2215
107,6000,120.08
142,8000,126.6235
176,10000,130.9564
210,12000,130.2035
244,14000,139.011
277,16000,140.1389
311,18000,141.6111
343,20000,147.4164
376,22000,145.1932
409,24000,145.8543
440,26000,140.8782
466,28000,146.9253
483,30000,168.9093
494,32000,216.8892
515,34000,164.1102
542,36000,151.5164
554,38000,206.8585
562,40000,203.8634
569,42000,201.4433
581,44000,193.4439
593,46000,202.153
606,48000,222.035
619,50000,226.7012
630,52000,242.0555
649,54000,180.2279
661,56000,231.4919
674,58000,236.1437
686,60000,262.7602
699,62000,249.6107
711,64000,245.5171
723,66000,252.4654
736,68000,227.8956
748,70000,258.8534
760,72000,241.9656
772,74000,235.5963
779,76000,287.833
789,78000,273.7004
799,80000,303.7725
804,82000,274.7007
808,84000,253.9661
814,86000,267.2113
820,88000,282.4836
826,90000,277.1623
837,92000,286.5157
843,94000,282.5931
853,96000,295.47
865,98000,275.5345
876,100000,290.7725
888,102000,280.4682
896,104000,302.13
903,106000,304.8054
911,108000,460.5932
918,110000,462.8674
926,112000,403.7156
