episode,timestep,reward
30,2000,4312.4552
57,4000,2947.5679
82,6000,-5078.5955
109,8000,6976.5486
132,10000,4040.9569
156,12000,4515.8595
180,14000,5722.3734
204,16000,640.1196
228,18000,4764.9667
249,20000,5653.4764
272,22000,7573.9253
292,24000,8560.5325
315,26000,5488.1451
337,28000,8344.2022
359,30000,1407.6699
383,32000,8918.585
406,34000,4591.9642
432,36000,6752.3206
459,38000,7429.7771
484,40000,6176.1313
506,42000,7110.118
528,44000,8888.4645
552,46000,8803.352
573,48000,619.4275
592,50000,9162.3898
614,52000,9240.5447
636,54000,1767.2572
658,56000,8227.6774
678,58000,8039.495
696,60000,9914.2839
715,62000,9715.9167
737,64000,8738.5161
760,66000,8494.8926
782,68000,9485.3869
802,70000,1114.1032
824,72000,4948.0748
846,74000,7512.421
866,76000,1121.4719
885,78000,6053.4958
906,80000,8159.685
926,82000,6408.8732
946,84000,-193.3732
968,86000,8796.9688
991,88000,3787.0879
1013,90000,9383.2562
1037,92000,1329.7516
1059,94000,8369.0327
1082,96000,9238.3019
1104,98000,3747.8436
1123,100000,9445.6603
