episode,timestep,reward
34,2000,519.6356
68,4000,537.7371
100,6000,669.257
131,8000,817.1335
160,10000,886.2878
189,12000,944.6335
218,14000,917.1906
247,16000,939.7742
276,18000,933.2123
307,20000,884.6192
339,22000,823.5503
371,24000,830.8746
402,26000,888.6452
433,28000,797.7555
463,30000,878.4298
494,32000,808.5819
525,34000,817.7235
554,36000,855.5909
583,38000,842.2744
611,40000,863.6009
640,42000,859.0216
669,44000,851.3716
699,46000,867.4339
731,48000,787.0465
763,50000,762.8993
794,52000,821.0244
825,54000,778.7158
855,56000,769.9409
887,58000,714.4694
918,60000,813.2176
948,62000,787.3835
977,64000,758.2419
1007,66000,729.1463
1038,68000,725.9677
1067,70000,778.2308
1097,72000,763.3945
1127,74000,805.4069
1157,76000,843.947
1187,78000,825.157
1216,80000,843.9183
1244,82000,905.7098
1272,84000,918.0131
1301,86000,884.5889
1331,88000,832.6561
1361,90000,837.5648
1390,92000,850.8276
1421,94000,824.7455
1452,96000,807.1217
1483,98000,778.1504
1514,100000,737.178
1545,102000,761.3403
1576,104000,765.1688
1607,106000,768.4062
1639,108000,696.5506
1673,110000,671.8523
1706,112000,732.957
