episode,timestep,reward
16,2000,73.5728
32,4000,95.5588
48,6000,98.7063
64,8000,102.9784
78,10000,101.059
93,12000,103.3958
109,14000,96.6153
124,16000,104.4619
138,18000,97.4493
153,20000,98.5584
167,22000,95.8584
182,24000,98.2051
196,26000,104.1896
211,28000,95.0539
225,30000,104.7207
238,32000,109.3888
252,34000,104.5166
264,36000,106.6
278,38000,106.4966
292,40000,117.2281
306,42000,102.6075
319,44000,105.5975
332,46000,105.5274
346,48000,111.8934
359,50000,108.4223
373,52000,106.5498
386,54000,111.9712
400,56000,104.1814
413,58000,109.4145
427,60000,102.9802
440,62000,102.9871
453,64000,102.9937
467,66000,110.1118
480,68000,103.6147
494,70000,106.6808
508,72000,111.4237
522,74000,102.6792
535,76000,106.5768
548,78000,108.7297
561,80000,108.9573
575,82000,109.4458
588,84000,105.8421
602,86000,108.9703
615,88000,109.3984
629,90000,103.582
642,92000,106.9424
656,94000,106.4617
670,96000,101.5976
684,98000,102.9299
697,100000,104.3616
711,102000,101.5263
725,104000,104.1179
739,106000,99.7973
752,108000,107.2176
766,110000,108.4228
780,112000,109.2214
794,114000,107.1212
808,116000,97.0549
822,118000,106.7668
835,120000,109.0394
849,122000,107.8885
863,124000,106.4514
877,126000,109.9163
891,128000,103.425
904,130000,110.5248
918,132000,106.4326
932,134000,112.9405
945,136000,108.748
959,138000,106.5944
973,140000,110.031
987,142000,103.6871
1000,144000,109.3757
1015,146000,105.0544
1028,148000,104.9249
1042,150000,109.0488
1056,152000,112.9232
1070,154000,107.2183
1084,156000,104.6181
1098,158000,111.5011
1112,160000,106.122
1125,162000,101.8022
1139,164000,105.4003
1153,166000,104.1471
1167,168000,106.668
1181,170000,109.1829
1195,172000,108.5731
1208,174000,115.541
1222,176000,109.2617
1235,178000,105.3136
1249,180000,110.6895
1262,182000,109.4384
1275,184000,110.7105
1288,186000,109.0786
1302,188000,111.7322
1315,190000,106.6196
1328,192000,115.3533
1342,194000,108.7462
1355,196000,112.375
1369,198000,105.7762
1382,200000,108.1068
1396,202000,111.6672
1409,204000,112.3507
1423,206000,109.1242
1436,208000,102.4137
1450,210000,108.7665
1462,212000,111.805
1475,214000,109.8645
1488,216000,107.1193
1501,218000,105.9847
1514,220000,114.0113
1527,222000,108.0207
1540,224000,107.0244
1552,226000,115.089
1564,228000,113.8186
1576,230000,107.6648
1589,232000,110.7746
1603,234000,107.4048
1616,236000,102.4499
1629,238000,113.5607
1641,240000,108.6384
1654,242000,107.3624
1667,244000,102.1441
1680,246000,109.2006
1692,248000,106.928
1705,250000,110.2105
1718,252000,107.9745
1730,254000,105.8641
1743,256000,109.3543
1756,258000,107.3558
1768,260000,112.7355
1781,262000,103.664
1794,264000,96.9922
1807,266000,100.0463
1820,268000,99.6487
1832,270000,101.3274
1845,272000,101.8765
1858,274000,99.0538
1871,276000,99.1004
1884,278000,101.3892
1896,280000,104.4361
1908,282000,107.1631
1920,284000,104.2293
1932,286000,106.8631
1945,288000,108.5609
1958,290000,107.1693
1970,292000,101.7013
1982,294000,109.3317
1995,296000,106.2117
2006,298000,110.8677
2018,300000,101.4804
2030,302000,118.2392
2042,304000,108.9837
2054,306000,104.5781
2067,308000,105.4527
2079,310000,105.1551
2091,312000,102.1241
2104,314000,104.4904
2117,316000,102.2796
2129,318000,113.8359
2141,320000,104.8457
2153,322000,102.8046
2164,324000,109.8083
2176,326000,101.4252
2188,328000,102.1396
2200,330000,106.3431
2212,332000,104.0957
2223,334000,106.2535
2235,336000,108.5959
2246,338000,109.2955
2258,340000,106.5914
2270,342000,110.1499
2281,344000,103.966
2293,346000,108.9906
2305,348000,107.9372
2316,350000,106.1885
2327,352000,109.8398
2339,354000,114.5138
2350,356000,117.8562
2361,358000,115.8104
2373,360000,109.6334
2384,362000,117.6718
2395,364000,120.0626
2406,366000,115.957
2417,368000,111.8454
2428,370000,119.0543
2439,372000,113.8541
2450,374000,128.0161
2462,376000,129.7767
2473,378000,132.3597
2484,380000,126.2141
2496,382000,118.6833
2507,384000,113.595
2519,386000,118.5126
2530,388000,117.3562
2542,390000,120.0288
2553,392000,115.4169
2565,394000,119.3479
2576,396000,117.8181
2587,398000,121.6187
2598,400000,119.5646
2609,402000,122.292
2621,404000,121.6477
2632,406000,120.4115
2643,408000,121.6527
2653,410000,127.6938
2664,412000,131.1146
2675,414000,122.5075
2686,416000,117.1942
2697,418000,119.0664
2708,420000,123.5692
2719,422000,122.058
2730,424000,110.4233
2741,426000,112.2868
2752,428000,116.4576
2763,430000,121.6781
2774,432000,107.2708
2784,434000,126.2208
2795,436000,126.1802
2806,438000,118.8015
2817,440000,114.7944
2828,442000,113.5979
2838,444000,116.7975
2849,446000,117.2321
2860,448000,124.1566
2871,450000,123.4339
2882,452000,123.0166
2893,454000,128.0457
2904,456000,123.1892
2915,458000,122.2708
2926,460000,124.7005
2937,462000,128.7705
2948,464000,127.3333
2958,466000,126.0547
2969,468000,125.7069
2979,470000,123.1382
2990,472000,114.6331
3000,474000,127.4723
3011,476000,128.7595
3022,478000,127.5077
3032,480000,124.5899
3043,482000,116.0083
3053,484000,122.7248
3064,486000,118.758
3074,488000,119.717
3085,490000,123.9394
3096,492000,126.0173
3106,494000,125.2185
3116,496000,121.5158
3126,498000,120.2162
3137,500000,116.5411
3147,502000,114.4621
3156,504000,109.9053
3166,506000,112.2153
3176,508000,111.342
3186,510000,116.2561
3196,512000,117.0779
3206,514000,115.0989
3216,516000,117.5489
3227,518000,117.2329
3237,520000,120.4513
3247,522000,125.4849
3258,524000,125.9471
3268,526000,122.8308
3278,528000,131.5796
3289,530000,129.1178
3299,532000,127.9041
3310,534000,129.4651
3320,536000,126.643
3331,538000,126.1545
3341,540000,124.0567
3351,542000,125.0951
3362,544000,119.0327
3372,546000,120.5468
3382,548000,115.0655
3393,550000,119.7685
3403,552000,118.9649
3413,554000,126.0416
3423,556000,117.5076
3433,558000,114.1122
3443,560000,123.0852
3453,562000,116.6231
3463,564000,116.6991
3473,566000,116.8903
3483,568000,113.616
3493,570000,119.0076
3503,572000,115.8272
3513,574000,117.5075
3523,576000,122.3962
3533,578000,122.182
3543,580000,122.3279
3553,582000,127.0244
3564,584000,121.5079
3574,586000,121.5574
3584,588000,125.698
3594,590000,115.1966
3604,592000,122.2199
3614,594000,126.9036
3624,596000,122.0388
3634,598000,124.8431
3644,600000,115.9921
3654,602000,122.5232
3664,604000,122.9932
3674,606000,118.5455
3684,608000,121.6321
3694,610000,123.1277
3704,612000,118.9018
3714,614000,118.4483
3724,616000,113.2936
3735,618000,124.1263
3745,620000,115.331
3755,622000,121.858
3765,624000,118.6736
3775,626000,122.9704
3785,628000,125.905
3795,630000,122.8972
