episode,timestep,reward
17,2000,1821.7407
34,4000,1851.6645
51,6000,1853.4471
68,8000,1856.9179
85,10000,1867.2023
102,12000,1877.0213
118,14000,1886.5402
135,16000,1901.0745
152,18000,1912.7385
169,20000,1886.2395
185,22000,1885.2972
202,24000,1878.6824
219,26000,1843.88
235,28000,1846.5604
252,30000,1862.4886
269,32000,1853.376
287,34000,1850.7478
303,36000,1879.0333
320,38000,1879.6874
337,40000,1851.4596
354,42000,1851.6781
371,44000,1871.3618
388,46000,1907.0245
404,48000,1872.0729
421,50000,1868.951
438,52000,1844.0555
455,54000,1829.4517
472,56000,1841.4754
490,58000,1808.1569
507,60000,1854.453
524,62000,1846.2579
540,64000,1852.6839
558,66000,1856.981
575,68000,1837.859
592,70000,1880.71
609,72000,1901.5256
627,74000,1843.6947
645,76000,1854.9725
663,78000,1842.0879
680,80000,1843.0876
698,82000,1835.4465
715,84000,1885.3608
732,86000,1876.2203
750,88000,1854.6396
767,90000,1876.5818
784,92000,1856.9001
802,94000,1848.048
819,96000,1857.1141
836,98000,1882.9088
854,100000,1841.2338
