episode,timestep,reward
32,2000,150.1367
64,4000,148.2804
95,6000,148.3665
125,8000,150.2458
155,10000,146.5064
185,12000,147.0076
216,14000,144.0002
247,16000,141.804
278,18000,143.542
309,20000,139.575
339,22000,143.4192
369,24000,141.6418
400,26000,139.5134
430,28000,140.7824
460,30000,142.1824
490,32000,143.4584
521,34000,143.2804
551,36000,145.0671
581,38000,142.85
612,40000,140.3044
643,42000,141.4173
674,44000,138.1832
704,46000,141.1001
734,48000,141.1036
765,50000,138.9861
795,52000,144.9332
826,54000,139.932
857,56000,137.1992
888,58000,140.7125
920,60000,143.1325
951,62000,142.2457
982,64000,143.9886
1012,66000,144.6249
1043,68000,141.4187
1074,70000,143.3835
1105,72000,140.6392
1136,74000,144.2667
1168,76000,143.8777
1199,78000,144.637
1229,80000,147.4184
1260,82000,144.475
1291,84000,142.4015
1321,86000,147.6988
1351,88000,147.2168
1382,90000,143.9496
1412,92000,145.1981
1443,94000,143.713
1472,96000,147.6677
1502,98000,146.4037
1532,100000,149.3903
1563,102000,148.0566
1594,104000,148.3888
1624,106000,147.7226
1654,108000,149.0196
1685,110000,148.3886
1715,112000,147.5883
1745,114000,149.0503
1775,116000,146.245
1805,118000,144.0049
1835,120000,151.5145
1865,122000,149.1128
1895,124000,147.5971
1926,126000,151.483
1956,128000,150.0551
1987,130000,149.5374
2017,132000,151.686
2047,134000,153.5777
2077,136000,152.6387
2106,138000,151.4067
2137,140000,152.6535
2166,142000,149.6217
2196,144000,152.8461
2226,146000,149.3034
2256,148000,151.4247
2287,150000,151.4768
2317,152000,148.3211
2347,154000,152.6883
2377,156000,153.9715
2408,158000,152.998
2437,160000,155.3797
2468,162000,151.4035
2498,164000,151.9892
2529,166000,151.7401
2559,168000,154.9096
2589,170000,156.2829
2620,172000,152.0358
2650,174000,157.5871
2681,176000,154.3387
2711,178000,153.6393
2741,180000,155.5757
2772,182000,154.4914
2803,184000,154.0293
2833,186000,153.8329
2863,188000,156.834
2893,190000,155.3411
2924,192000,153.8418
2954,194000,153.7054
2984,196000,153.1249
3014,198000,156.1707
3044,200000,154.6707
3075,202000,151.9507
3105,204000,157.0532
3135,206000,153.8066
3165,208000,157.6032
3196,210000,153.203
3226,212000,157.9754
3257,214000,155.7827
3288,216000,153.6652
3319,218000,158.4769
3349,220000,154.7612
3378,222000,156.0045
3408,224000,153.6036
3438,226000,156.4267
3468,228000,153.9279
3498,230000,154.3202
3529,232000,153.9777
3559,234000,155.0799
3590,236000,155.3596
3621,238000,155.4231
3651,240000,155.2796
3682,242000,155.2575
3713,244000,151.9754
3744,246000,155.9181
3775,248000,157.3822
3807,250000,152.6979
3838,252000,155.863
3869,254000,155.5669
3900,256000,156.8156
3931,258000,152.4419
3962,260000,157.851
3993,262000,153.0589
4024,264000,156.3116
4054,266000,154.7904
4085,268000,157.0236
4115,270000,154.7521
4147,272000,152.9531
4178,274000,153.1911
4209,276000,158.1358
4241,278000,156.3719
4271,280000,154.4529
4302,282000,156.4976
