episode,timestep,reward
34,2000,33.2513
64,4000,107.4671
92,6000,107.8358
119,8000,128.2486
148,10000,137.0187
176,12000,135.9834
207,14000,131.123
236,16000,137.9696
265,18000,137.8117
295,20000,136.1229
322,22000,151.7619
350,24000,142.6021
380,26000,147.7216
410,28000,148.83
437,30000,151.9042
464,32000,154.317
493,34000,155.7261
522,36000,146.873
551,38000,153.2291
579,40000,152.7074
607,42000,154.477
635,44000,153.8269
666,46000,155.6147
693,48000,152.7395
720,50000,160.3968
749,52000,163.9304
777,54000,164.4749
804,56000,167.2287
831,58000,161.7819
859,60000,163.5826
887,62000,160.4671
915,64000,160.5677
942,66000,161.0531
970,68000,158.4769
995,70000,170.3205
1019,72000,173.3819
1046,74000,169.9185
1073,76000,170.496
1098,78000,168.1013
1124,80000,166.1132
1150,82000,160.712
1177,84000,162.7822
1205,86000,165.6846
1234,88000,164.7188
1262,90000,162.0258
1290,92000,167.4779
1318,94000,155.4792
1344,96000,158.4117
1370,98000,171.9632
1395,100000,171.9045
1421,102000,170.7459
1447,104000,171.9364
1474,106000,174.612
1500,108000,179.3866
1525,110000,178.7241
1552,112000,176.3259
1577,114000,177.107
1601,116000,182.0668
1627,118000,177.5796
1651,120000,176.7826
1675,122000,179.3459
1700,124000,178.0734
1724,126000,175.2847
1748,128000,179.2518
1771,130000,193.8042
1795,132000,197.8557
1818,134000,197.872
1841,136000,201.9252
1863,138000,199.3768
1886,140000,197.3554
1909,142000,188.4822
1933,144000,198.7033
1957,146000,201.2401
1980,148000,201.9343
2003,150000,191.8374
2024,152000,201.2456
2045,154000,206.0734
2067,156000,204.2302
2088,158000,204.3347
2110,160000,205.5022
2133,162000,198.3488
2156,164000,195.9213
2179,166000,189.1575
2202,168000,200.0001
2224,170000,191.7474
2247,172000,187.1374
2269,174000,195.364
2291,176000,203.629
2314,178000,202.2549
2337,180000,196.4855
2361,182000,196.5722
2383,184000,196.3451
2405,186000,205.522
2427,188000,204.0516
2451,190000,188.5314
2475,192000,189.0445
2497,194000,198.8986
2520,196000,198.5067
2542,198000,208.253
2565,200000,206.3947
2587,202000,205.4982
2608,204000,210.5118
2630,206000,200.429
2653,208000,203.813
2675,210000,211.9638
2697,212000,210.4227
2718,214000,209.4667
2741,216000,212.301
2762,218000,214.1343
2783,220000,215.9796
2804,222000,210.3434
2826,224000,205.7814
2849,226000,209.2735
2871,228000,214.127
2891,230000,216.0535
2912,232000,215.6838
2934,234000,214.8721
2956,236000,215.0022
2978,238000,216.0096
2999,240000,213.5285
3021,242000,214.4752
3043,244000,216.7701
3065,246000,215.4483
3087,248000,211.2281
3108,250000,203.6543
3131,252000,204.8351
3153,254000,208.9685
3175,256000,206.141
3197,258000,206.032
3219,260000,202.7668
3241,262000,207.318
3264,264000,204.6939
3286,266000,202.1235
3307,268000,215.327
3329,270000,210.7452
3350,272000,208.0459
3372,274000,212.4526
3394,276000,215.456
3416,278000,214.4949
3438,280000,208.4137
3461,282000,213.5362
3482,284000,218.5504
3505,286000,213.9533
3526,288000,215.9103
3550,290000,206.6522
3573,292000,202.276
3596,294000,206.2634
3619,296000,207.7767
3642,298000,204.5158
3665,300000,211.4892
3687,302000,213.0888
3710,304000,209.8617
3732,306000,210.3357
3755,308000,208.8394
3777,310000,198.4652
3799,312000,200.7572
3821,314000,204.7539
3843,316000,203.67
3865,318000,206.5927
3887,320000,215.058
3909,322000,213.4433
3931,324000,214.2194
3952,326000,218.6481
3975,328000,201.5818
3997,330000,205.19
4020,332000,210.1502
4043,334000,209.6799
4065,336000,211.5965
4087,338000,212.8815
4108,340000,212.7456
4129,342000,213.2118
4150,344000,216.0088
4172,346000,216.9358
4193,348000,221.1501
4215,350000,217.1559
4237,352000,212.3642
4259,354000,215.229
4281,356000,211.726
4302,358000,216.6687
4324,360000,211.8338
4345,362000,214.6608
4367,364000,216.9688
4389,366000,210.6056
4411,368000,215.7786
4434,370000,217.6227
4455,372000,217.3981
4476,374000,222.1834
4497,376000,221.6876
4518,378000,221.0918
4539,380000,224.5255
4559,382000,224.9253
4579,384000,223.357
4598,386000,225.082
4618,388000,225.6849
4636,390000,217.5723
4656,392000,216.596
4675,394000,223.9206
4695,396000,223.2059
4716,398000,224.4016
4736,400000,221.2968
4758,402000,210.5283
4778,404000,220.9141
4798,406000,222.7048
4818,408000,217.4359
4839,410000,220.8799
4859,412000,225.8296
4879,414000,225.7097
4899,416000,226.7001
4920,418000,223.3879
4939,420000,226.5495
4960,422000,222.5157
4980,424000,222.5088
5001,426000,210.2329
5023,428000,206.7634
5044,430000,216.8979
5065,432000,216.5887
5085,434000,217.5245
5106,436000,205.8276
5127,438000,216.0968
5149,440000,210.7377
5170,442000,214.9586
5191,444000,219.7138
5212,446000,214.3024
