episode,timestep,reward
30,2000,103.1501
62,4000,109.2292
95,6000,105.1358
127,8000,106.6353
159,10000,109.4205
191,12000,111.0125
222,14000,110.9181
254,16000,115.1987
286,18000,114.8916
318,20000,113.3057
350,22000,120.1195
381,24000,120.117
414,26000,120.2118
445,28000,122.637
477,30000,119.4542
510,32000,111.0099
541,34000,117.6434
572,36000,127.2145
604,38000,129.5982
634,40000,131.373
665,42000,130.6386
698,44000,129.1909
726,46000,138.772
754,48000,140.9435
781,50000,146.0707
808,52000,147.5424
835,54000,145.5909
862,56000,150.7386
890,58000,143.483
919,60000,139.8233
950,62000,138.9072
980,64000,142.574
1009,66000,138.5746
1040,68000,142.3728
1071,70000,138.1726
1101,72000,141.2675
1131,74000,142.2011
1162,76000,138.4562
1192,78000,139.6664
1223,80000,143.4518
1253,82000,142.0478
1284,84000,138.616
1314,86000,142.7406
1344,88000,145.0697
1373,90000,149.317
1403,92000,143.4313
1433,94000,141.1196
1463,96000,150.2406
1492,98000,148.3919
1521,100000,144.4474
1553,102000,133.106
1582,104000,141.9291
1611,106000,145.3948
1638,108000,153.1855
1667,110000,149.2337
1697,112000,134.4329
1728,114000,141.8345
1758,116000,134.8262
1788,118000,150.6796
1817,120000,149.3617
1848,122000,142.3552
1878,124000,140.8656
1908,126000,140.1073
1940,128000,142.2066
1970,130000,150.5339
2000,132000,141.9786
2030,134000,141.8309
2060,136000,147.9159
2090,138000,147.9454
2118,140000,146.3717
2147,142000,149.2398
2176,144000,151.6929
2206,146000,139.3964
2237,148000,140.4976
2267,150000,147.8488
2297,152000,145.979
2328,154000,149.2303
2358,156000,146.3944
2389,158000,148.4072
2419,160000,150.1737
2449,162000,146.8253
2479,164000,143.2327
2507,166000,146.7988
2537,168000,147.1195
2568,170000,149.219
2598,172000,149.6708
2626,174000,154.9377
2655,176000,148.6543
2683,178000,151.5522
2712,180000,149.9601
2742,182000,144.8003
2773,184000,146.802
2803,186000,149.305
2832,188000,149.7903
2862,190000,152.5945
2893,192000,147.5735
2924,194000,147.297
2954,196000,145.4189
2984,198000,153.5117
3014,200000,140.9368
3045,202000,136.8161
3076,204000,147.7223
3106,206000,149.2268
3135,208000,152.9973
3166,210000,147.225
3196,212000,150.4015
3226,214000,145.8082
3255,216000,151.2345
3284,218000,154.4753
3314,220000,152.4867
3345,222000,144.7006
3376,224000,145.3355
3406,226000,148.8697
3437,228000,143.6001
3467,230000,142.6069
3496,232000,154.2941
3527,234000,151.9777
3558,236000,146.5541
3589,238000,146.2043
3620,240000,151.2228
3650,242000,151.5053
3679,244000,151.7114
3710,246000,152.2956
3740,248000,153.8783
3770,250000,152.7218
3801,252000,143.1074
3831,254000,148.7957
3861,256000,149.0779
3891,258000,152.4171
3922,260000,146.9761
3953,262000,140.5985
3982,264000,148.833
4012,266000,153.0076
4043,268000,151.3352
4072,270000,152.9174
4103,272000,148.7663
4133,274000,147.8092
4164,276000,153.0384
4193,278000,154.8612
4223,280000,152.9791
4253,282000,156.5402
4283,284000,154.2506
4313,286000,154.8577
4344,288000,151.0845
4375,290000,150.5123
4406,292000,149.0255
4436,294000,149.3829
4466,296000,154.069
4497,298000,149.8125
4529,300000,143.7489
4559,302000,149.7562
4589,304000,151.9312
4621,306000,152.3495
4653,308000,146.9428
4685,310000,145.903
4716,312000,149.8142
4748,314000,151.0262
4778,316000,144.9903
4810,318000,147.1641
4839,320000,153.1031
4870,322000,151.1003
4901,324000,153.3284
4931,326000,151.6391
4963,328000,146.4228
4994,330000,153.1132
5025,332000,152.4479
5056,334000,152.8833
5087,336000,153.0674
5118,338000,151.0774
5149,340000,153.7436
5181,342000,147.7963
5212,344000,154.6539
5244,346000,147.6917
5275,348000,154.8951
5304,350000,156.1952
5335,352000,153.1425
5368,354000,143.9868
5399,356000,157.1106
5431,358000,145.4651
5462,360000,150.5856
5493,362000,149.0189
5524,364000,153.5672
5555,366000,153.2937
5586,368000,151.9981
5616,370000,149.7914
5647,372000,150.3084
5678,374000,153.9846
5709,376000,151.3167
5738,378000,151.8429
5770,380000,151.403
5800,382000,145.4187
5831,384000,150.938
5862,386000,153.953
5892,388000,154.4793
5922,390000,154.3809
5955,392000,146.2775
5988,394000,148.9724
6019,396000,150.4231
6050,398000,149.0009
6081,400000,148.1933
6112,402000,153.0116
6143,404000,155.4603
6173,406000,155.8858
6203,408000,156.6164
6233,410000,159.9812
6263,412000,156.1491
6294,414000,157.0824
6325,416000,157.1124
6355,418000,157.3687
6385,420000,157.3092
6414,422000,158.5872
6443,424000,155.6553
6475,426000,152.9691
6506,428000,146.964
6537,430000,153.4068
6568,432000,149.3254
6598,434000,154.0147
6629,436000,156.0375
6661,438000,151.0079
6692,440000,150.4235
6721,442000,154.9478
6752,444000,155.2706
6783,446000,157.4733
6814,448000,153.8313
6843,450000,155.3109
6875,452000,156.6605
6905,454000,154.1476
6936,456000,151.5879
6966,458000,150.0811
6998,460000,151.4669
7029,462000,154.8786
7060,464000,151.6671
7091,466000,158.0898
7121,468000,156.3022
7153,470000,150.2405
7184,472000,155.6019
7214,474000,154.9012
7246,476000,153.3676
7277,478000,155.0825
7307,480000,158.6305
7339,482000,152.3455
7371,484000,156.3756
7402,486000,154.5635
7433,488000,154.115
7464,490000,156.3606
7495,492000,153.6002
7527,494000,154.2261
7558,496000,154.6877
7588,498000,156.2272
7619,500000,154.2746
7649,502000,156.6143
7680,504000,158.947
7712,506000,154.7152
7743,508000,152.9113
7775,510000,154.336
7806,512000,155.796
7837,514000,152.9629
7868,516000,155.9609
7899,518000,156.9449
7931,520000,155.1636
7961,522000,157.1021
7991,524000,159.0539
8021,526000,158.8845
8053,528000,151.3957
8085,530000,153.4541
8115,532000,153.7435
8146,534000,149.9501
8177,536000,156.6062
8208,538000,157.2439
8240,540000,153.7518
8271,542000,154.8341
8301,544000,158.1195
8332,546000,154.5214
8363,548000,154.4517
8394,550000,150.8847
8425,552000,156.5629
8456,554000,152.9409
8487,556000,158.7176
8517,558000,154.4478
8549,560000,153.8375
8580,562000,154.8937
8611,564000,159.0248
8641,566000,160.3333
8672,568000,158.2952
8704,570000,152.5099
8736,572000,154.8149
8766,574000,157.4483
8798,576000,157.1633
8829,578000,158.4425
8860,580000,160.3736
8891,582000,156.0883
8923,584000,158.7467
8955,586000,153.583
8986,588000,155.8851
9016,590000,157.5081
9048,592000,155.738
9080,594000,153.4153
9112,596000,154.5186
9143,598000,157.0121
9174,600000,159.6298
9205,602000,159.7011
9236,604000,158.4477
9268,606000,156.2214
9299,608000,156.0073
9330,610000,152.447
9362,612000,158.9341
9393,614000,158.7183
9425,616000,158.1786
9456,618000,158.7374
9486,620000,163.2108
9518,622000,157.6194
9549,624000,158.3073
9581,626000,153.6626
9612,628000,157.1191
9642,630000,159.9955
9673,632000,157.7325
9705,634000,157.9401
9735,636000,156.8779
9768,638000,156.8462
9799,640000,154.6615
9829,642000,156.3556
9860,644000,159.0178
9891,646000,158.2834
9922,648000,157.4378
9953,650000,153.2734
9985,652000,152.9265
10017,654000,153.4509
10049,656000,150.9533
10079,658000,157.9065
10110,660000,157.9355
10142,662000,158.4623
10173,664000,158.0248
10203,666000,157.3411
10233,668000,157.8533
10264,670000,157.2212
10294,672000,159.2067
10325,674000,153.8542
10355,676000,154.9741
10386,678000,160.4851
10417,680000,160.1461
10447,682000,160.5325
10478,684000,159.1239
10511,686000,156.7539
10541,688000,161.169
10572,690000,159.9361
10603,692000,159.2026
10633,694000,158.9825
10664,696000,159.3331
10695,698000,157.0319
10726,700000,158.0919
10756,702000,163.4572
10787,704000,161.3352
10819,706000,157.0025
10850,708000,158.7526
10882,710000,160.323
10913,712000,160.1339
10943,714000,160.8818
10974,716000,161.6076
11006,718000,154.9776
11038,720000,155.1043
11066,722000,158.9797
11097,724000,161.2176
11127,726000,161.1162
11157,728000,160.0463
11187,730000,161.1251
11218,732000,158.8367
11249,734000,159.9089
11280,736000,156.1836
11311,738000,160.0178
11341,740000,162.6466
11372,742000,157.9164
11404,744000,157.1956
11435,746000,161.6535
11467,748000,159.0617
11498,750000,158.7455
11530,752000,159.847
11562,754000,161.5445
11593,756000,159.4178
11623,758000,160.9699
11655,760000,155.1714
11686,762000,159.4066
11716,764000,163.0804
11747,766000,162.675
11779,768000,157.8754
11811,770000,158.2132
11842,772000,160.6163
11873,774000,161.1707
11905,776000,159.1001
11935,778000,156.7454
11965,780000,163.0474
11995,782000,163.6477
12025,784000,157.6826
12056,786000,158.6999
12087,788000,155.309
12118,790000,159.8498
12150,792000,157.8566
12182,794000,154.6763
12214,796000,160.0915
12246,798000,155.2992
12278,800000,160.5481
12309,802000,158.3021
12340,804000,161.0594
12371,806000,159.9547
12403,808000,160.8509
12436,810000,158.5163
12468,812000,158.0932
12500,814000,162.3353
12531,816000,165.2959
12561,818000,163.8381
12592,820000,163.1465
12623,822000,160.1006
12654,824000,162.7076
12686,826000,164.7566
12718,828000,160.1311
12749,830000,160.5224
12780,832000,159.5315
12811,834000,161.46
12843,836000,160.9462
12875,838000,158.5086
12908,840000,157.402
12938,842000,158.9549
12968,844000,163.4488
12999,846000,160.7068
13031,848000,163.5534
13061,850000,163.2208
13092,852000,163.9182
13124,854000,157.8912
13156,856000,161.823
13189,858000,157.2511
13220,860000,161.9497
13251,862000,165.1522
13282,864000,165.2303
13313,866000,161.4335
13343,868000,162.0541
13375,870000,162.347
13407,872000,155.3429
13438,874000,160.537
13469,876000,166.8105
13501,878000,155.9227
13532,880000,162.9912
13563,882000,163.3502
13594,884000,165.8404
13625,886000,163.1412
13656,888000,164.0254
13687,890000,163.433
13718,892000,164.6835
13750,894000,161.7523
13781,896000,165.7613
13812,898000,165.9374
13843,900000,166.5523
13874,902000,163.551
13905,904000,163.2469
13936,906000,168.1157
13966,908000,164.6822
13997,910000,162.7656
14027,912000,163.3301
14057,914000,165.8648
14088,916000,165.1896
14119,918000,162.3437
14149,920000,164.2845
14181,922000,163.2344
14212,924000,165.1764
14242,926000,165.7227
14273,928000,163.4005
14304,930000,165.3157
14337,932000,159.1282
14367,934000,163.5196
14399,936000,163.9988
14430,938000,163.3354
14462,940000,162.0286
14493,942000,165.7918
14523,944000,167.9107
14554,946000,165.2646
14585,948000,163.2687
14615,950000,165.0281
14646,952000,163.5416
14676,954000,166.5245
14707,956000,164.8165
14738,958000,166.2359
14770,960000,164.8865
14801,962000,162.2742
14832,964000,164.2638
14863,966000,165.1029
14893,968000,162.292
14923,970000,166.3985
14953,972000,164.6887
14984,974000,167.6818
15014,976000,168.7002
15044,978000,168.9508
15075,980000,167.6501
15106,982000,165.3677
15137,984000,167.0184
15168,986000,161.7769
15199,988000,164.5664
15231,990000,163.289
15261,992000,165.235
15293,994000,166.2784
15323,996000,166.833
15353,998000,168.8618
15384,1000000,164.6509
15415,1002000,164.1528
15446,1004000,164.7577
15476,1006000,169.2475
15508,1008000,167.4759
15538,1010000,167.5935
15569,1012000,169.6448
15599,1014000,165.3878
