episode,timestep,reward
31,2000,90.8146
59,4000,132.4124
89,6000,136.4596
121,8000,140.4462
152,10000,143.1898
181,12000,149.3788
211,14000,149.6085
240,16000,154.1351
271,18000,134.4084
303,20000,147.2515
332,22000,138.1344
362,24000,146.877
393,26000,146.683
424,28000,149.4034
455,30000,151.6217
485,32000,147.7989
513,34000,145.0825
539,36000,153.7451
571,38000,139.7626
601,40000,155.4524
630,42000,156.7542
659,44000,165.1701
687,46000,160.3539
715,48000,158.357
744,50000,148.203
771,52000,168.0443
797,54000,165.5233
823,56000,166.9406
849,58000,174.3655
875,60000,172.5998
902,62000,170.8853
932,64000,163.7745
960,66000,168.6251
986,68000,175.4181
1012,70000,177.4306
1036,72000,177.6889
1064,74000,168.6075
1091,76000,174.7109
1118,78000,177.2573
1143,80000,178.8972
1168,82000,176.809
1194,84000,180.3476
1219,86000,183.9485
1245,88000,187.6393
1270,90000,184.8085
1295,92000,177.5539
1320,94000,180.5772
1345,96000,180.989
1369,98000,186.4649
1395,100000,183.5846
1421,102000,183.7064
1447,104000,187.5365
1473,106000,177.1745
1498,108000,190.77
1523,110000,194.6305
1546,112000,194.4589
1571,114000,195.6318
1595,116000,196.9454
1620,118000,179.962
1646,120000,179.3107
1672,122000,188.9137
1698,124000,190.2113
1726,126000,177.6961
1752,128000,174.9288
1778,130000,187.3926
1803,132000,184.645
1830,134000,181.5481
1857,136000,168.7376
1884,138000,181.3677
1912,140000,182.1239
1941,142000,171.5316
1968,144000,179.9822
1993,146000,189.5345
2016,148000,189.4798
2039,150000,202.0854
2063,152000,201.7986
2086,154000,201.3047
2108,156000,202.0603
2130,158000,199.5453
2153,160000,205.6257
2175,162000,206.8716
2198,164000,191.5895
2222,166000,203.4397
2247,168000,201.4235
2271,170000,200.8516
2295,172000,202.4064
2318,174000,208.3067
2340,176000,206.9968
2363,178000,203.4902
2386,180000,190.9362
2408,182000,206.3566
2429,184000,212.4926
2450,186000,214.9131
2471,188000,213.8235
2493,190000,211.4513
2514,192000,206.7591
2537,194000,208.2388
2560,196000,211.6015
2581,198000,218.5808
2603,200000,213.7119
2624,202000,213.9401
2645,204000,209.2746
2666,206000,206.1822
2689,208000,203.211
2712,210000,208.5419
2735,212000,211.0142
2758,214000,198.4071
2782,216000,198.2439
2808,218000,197.6027
2831,220000,202.864
2855,222000,195.8815
2879,224000,192.6732
2904,226000,197.4803
2926,228000,210.0508
2949,230000,211.6115
2972,232000,207.1709
2994,234000,212.2472
3016,236000,211.7878
3039,238000,209.7682
3061,240000,206.9809
3082,242000,205.6736
3105,244000,210.5578
3129,246000,202.1451
3154,248000,198.6229
3178,250000,204.1406
3202,252000,202.7948
3227,254000,195.7565
3251,256000,200.7965
3273,258000,209.1963
3296,260000,206.3062
3318,262000,209.5903
3341,264000,205.785
3364,266000,210.6256
3388,268000,210.6053
3412,270000,210.8239
3435,272000,207.0016
3459,274000,205.9216
3481,276000,207.7463
3502,278000,214.1123
3524,280000,217.1183
3546,282000,217.5132
3568,284000,217.0023
3589,286000,215.8914
3612,288000,216.5391
3634,290000,214.0434
3655,292000,215.1223
3676,294000,217.393
3698,296000,217.1733
3718,298000,219.149
3738,300000,220.3492
3759,302000,221.862
3781,304000,219.1721
3803,306000,215.402
3823,308000,224.2932
3844,310000,220.3788
3867,312000,215.5094
3890,314000,214.2164
3913,316000,214.6392
3935,318000,220.1546
3957,320000,217.3905
3978,322000,222.2106
3998,324000,223.3261
4019,326000,216.8934
4040,328000,218.6371
4061,330000,223.4951
4081,332000,225.8183
4102,334000,225.1637
4122,336000,222.5165
4144,338000,217.9409
4168,340000,206.205
4190,342000,210.1786
4213,344000,205.4856
4235,346000,212.1285
4258,348000,206.2443
4281,350000,215.3174
4301,352000,219.3639
4323,354000,222.3743
4344,356000,222.4893
4366,358000,221.9926
4387,360000,224.2782
4407,362000,223.7622
4427,364000,222.141
4449,366000,218.3888
4470,368000,225.6327
4490,370000,222.5465
4511,372000,226.3814
4531,374000,224.6813
4552,376000,224.2809
4572,378000,232.5034
4592,380000,226.1483
4611,382000,235.4144
4631,384000,232.9197
4651,386000,234.1014
4670,388000,237.0794
4689,390000,238.5957
4709,392000,235.5949
4729,394000,237.0843
4750,396000,231.2971
4770,398000,234.0522
4790,400000,235.2684
4810,402000,234.7811
4831,404000,231.4064
4853,406000,224.2716
4874,408000,207.807
4895,410000,201.5901
4917,412000,210.4549
4939,414000,207.9977
4960,416000,215.5817
4981,418000,225.6922
5001,420000,230.7289
5022,422000,228.2138
5043,424000,230.9953
5063,426000,236.0107
5083,428000,236.7139
5103,430000,235.2232
5123,432000,239.538
5143,434000,234.5075
5164,436000,234.0448
5185,438000,229.396
5205,440000,231.3722
5225,442000,233.9413
5245,444000,239.4852
5265,446000,234.7921
5285,448000,239.2109
5305,450000,240.6254
5325,452000,242.9444
5344,454000,243.4774
5364,456000,241.0585
5383,458000,239.3283
5403,460000,235.2499
5424,462000,232.1554
