episode,timestep,reward
33,2000,133.0043
67,4000,130.4078
101,6000,130.4901
134,8000,135.0626
166,10000,137.8341
199,12000,130.4591
235,14000,134.0559
270,16000,126.7037
304,18000,136.3682
340,20000,136.5058
374,22000,125.7637
404,24000,137.4271
435,26000,139.6469
468,28000,136.428
502,30000,139.1593
533,32000,143.5785
567,34000,142.2088
600,36000,145.6891
631,38000,151.6217
662,40000,149.9677
696,42000,145.8871
728,44000,146.5647
761,46000,145.246
794,48000,149.2613
825,50000,151.8771
856,52000,149.197
891,54000,143.5892
926,56000,144.5291
960,58000,147.4522
993,60000,148.8366
1027,62000,147.1732
1060,64000,151.6635
1093,66000,152.3049
1128,68000,141.9427
1161,70000,146.6503
1194,72000,149.2413
1226,74000,150.9826
1261,76000,148.3544
1296,78000,149.0494
1330,80000,144.0099
1364,82000,149.647
1398,84000,146.5976
1431,86000,152.173
1465,88000,151.9117
1497,90000,150.6919
1530,92000,153.1765
1564,94000,148.0328
1598,96000,149.3386
1632,98000,150.2567
1665,100000,150.5275
1697,102000,150.7821
1731,104000,150.8682
1762,106000,155.9371
1795,108000,153.725
1828,110000,151.1441
1862,112000,148.2755
1896,114000,149.4429
1931,116000,150.7595
1964,118000,151.0409
1998,120000,153.1107
2031,122000,151.2756
2066,124000,147.2517
2099,126000,152.2503
2132,128000,152.9148
2166,130000,151.3621
2200,132000,151.1219
2235,134000,151.8316
2268,136000,153.6015
2301,138000,153.9496
2334,140000,154.074
2368,142000,152.3686
2403,144000,150.9546
2438,146000,147.3171
2473,148000,154.9623
2508,150000,148.2193
2542,152000,153.7711
2576,154000,152.9814
2611,156000,151.703
2646,158000,151.4228
2680,160000,153.026
2715,162000,152.5659
2749,164000,155.6979
2783,166000,153.4294
2819,168000,151.3753
2854,170000,150.5217
2889,172000,153.4055
2922,174000,152.4007
2956,176000,155.1983
2991,178000,156.0141
3025,180000,153.0487
3059,182000,152.5825
3094,184000,151.3228
3127,186000,153.6953
3161,188000,154.355
3196,190000,148.747
3230,192000,154.4359
3264,194000,150.5741
3298,196000,149.0301
3333,198000,152.2281
3367,200000,154.841
3400,202000,153.7716
3434,204000,154.6029
3468,206000,151.7163
3501,208000,156.8843
3534,210000,155.5636
3567,212000,154.6621
3600,214000,155.3931
3634,216000,154.2883
3667,218000,155.2757
3700,220000,151.6322
3733,222000,153.1871
3767,224000,153.8667
3800,226000,155.0463
3834,228000,151.3251
3868,230000,155.2556
3901,232000,154.2068
3935,234000,153.0986
3970,236000,154.04
4003,238000,156.382
4037,240000,154.1747
4071,242000,153.9438
4104,244000,155.3565
4138,246000,153.6417
4171,248000,156.6033
4204,250000,155.0375
4238,252000,154.0934
4272,254000,153.5037
4307,256000,153.5095
4342,258000,152.3843
4377,260000,150.9946
4410,262000,153.8946
4445,264000,151.499
4480,266000,154.4777
4514,268000,156.5103
4548,270000,154.2255
4583,272000,153.1236
4617,274000,153.7747
4652,276000,156.9432
