episode,timestep,reward
30,2000,123.8645
60,4000,137.0181
91,6000,126.2759
121,8000,143.3167
127,10000,195.1544
130,12000,440.9747
143,14000,182.1737
150,16000,159.4247
153,18000,486.4959
155,20000,216.5863
158,22000,392.0583
191,24000,143.6881
224,26000,143.3917
258,28000,150.2189
292,30000,145.6724
311,32000,148.7684
313,34000,179.8822
315,36000,173.0469
317,38000,205.8457
320,40000,239.0434
323,42000,271.6917
325,44000,179.4917
327,46000,164.225
330,48000,358.5749
332,50000,174.9035
334,52000,310.6869
338,54000,319.4052
340,56000,215.2826
342,58000,154.8422
344,60000,171.7386
347,62000,388.2781
349,64000,169.826
351,66000,285.3233
353,68000,274.7533
355,70000,177.1204
357,72000,186.6156
