episode,timestep,reward
16,2000,1236.872
34,4000,1204.2183
51,6000,1100.2901
70,8000,1115.1264
88,10000,1121.4477
107,12000,1192.4726
123,14000,1190.4446
140,16000,1247.3523
157,18000,1295.2436
174,20000,1247.3006
189,22000,1319.8986
205,24000,1267.4327
222,26000,1293.7686
237,28000,1280.6577
253,30000,1301.5064
269,32000,1262.2117
285,34000,1377.6821
300,36000,1395.3462
315,38000,1511.216
330,40000,1619.1016
345,42000,1597.0279
361,44000,1647.0268
369,46000,1433.9496
379,48000,1533.0818
393,50000,2524.4446
409,52000,1358.1215
425,54000,1677.6859
441,56000,1392.6156
457,58000,1209.2563
472,60000,1437.4169
488,62000,1703.4708
503,64000,1720.1977
512,66000,1752.14
527,68000,1633.3226
541,70000,1759.4307
544,72000,1204.2595
553,74000,1737.5534
562,76000,2873.2812
568,78000,1457.4739
580,80000,1652.6935
596,82000,1773.1566
613,84000,1759.9222
629,86000,1740.8763
646,88000,1749.927
662,90000,1762.5053
679,92000,1768.5704
695,94000,1731.3104
710,96000,1770.8735
