episode,timestep,reward
17,2000,-345.7709
34,4000,-257.5976
52,6000,-154.9369
69,8000,58.9198
86,10000,166.9546
102,12000,183.8607
118,14000,184.3802
134,16000,184.0348
149,18000,189.6958
165,20000,192.2565
181,22000,189.2459
197,24000,191.5656
212,26000,193.5427
227,28000,192.2491
243,30000,198.0921
258,32000,194.0986
274,34000,191.7479
290,36000,192.9732
306,38000,192.9044
322,40000,187.549
338,42000,193.543
354,44000,190.9636
370,46000,194.704
385,48000,190.9428
401,50000,186.5921
417,52000,196.3751
433,54000,195.0009
448,56000,198.4406
464,58000,200.7392
479,60000,200.8527
495,62000,197.5809
510,64000,191.763
525,66000,198.4588
540,68000,198.1257
555,70000,204.6275
570,72000,204.5076
585,74000,199.5154
600,76000,207.0954
615,78000,205.2387
630,80000,202.6962
645,82000,201.2703
661,84000,203.0721
676,86000,199.6733
692,88000,192.7477
708,90000,192.1181
724,92000,193.2228
740,94000,197.0583
755,96000,203.2867
771,98000,201.1939
787,100000,197.8197
803,102000,173.6214
819,104000,186.3837
834,106000,203.6316
850,108000,198.7165
866,110000,201.6191
881,112000,203.5608
897,114000,202.5064
913,116000,201.9387
929,118000,203.1223
944,120000,203.6329
960,122000,203.9237
976,124000,201.0212
991,126000,201.9427
1006,128000,207.5879
1022,130000,197.3792
1038,132000,198.4474
1053,134000,201.756
1068,136000,204.9112
1083,138000,207.0265
1099,140000,201.6562
1115,142000,200.7413
1130,144000,198.9419
1147,146000,198.7641
1162,148000,199.1242
1178,150000,206.4725
1193,152000,203.3107
1208,154000,207.0122
1224,156000,199.4765
1239,158000,207.0335
1254,160000,203.7159
1270,162000,204.7794
1286,164000,203.1286
1302,166000,199.1676
1318,168000,195.6425
1334,170000,204.4247
1349,172000,202.1847
1365,174000,201.3873
1381,176000,207.01
1396,178000,207.6103
1411,180000,210.3208
1427,182000,207.1809
1442,184000,207.8058
1457,186000,206.524
1473,188000,203.0294
1488,190000,202.2629
1504,192000,207.1872
1520,194000,208.9356
1536,196000,206.7474
1551,198000,198.9228
1567,200000,205.1632
1582,202000,206.5263
1598,204000,208.1945
1613,206000,211.3955
1628,208000,209.1176
1644,210000,209.6361
1659,212000,207.9414
1675,214000,207.2373
1690,216000,203.0363
1706,218000,202.0971
1722,220000,205.6367
1738,222000,200.1217
1753,224000,207.4408
1769,226000,203.0932
1785,228000,208.4909
1800,230000,211.3978
1816,232000,212.9775
1831,234000,206.7597
1846,236000,211.2553
1862,238000,209.5961
1878,240000,204.9299
1893,242000,205.082
1909,244000,206.499
1924,246000,213.1586
1940,248000,207.0076
1955,250000,202.4371
1971,252000,202.3269
1987,254000,206.5494
2003,256000,205.9737
2018,258000,209.0211
2034,260000,206.8674
2049,262000,208.5971
2065,264000,201.7064
2081,266000,199.1839
2096,268000,202.316
2112,270000,204.3239
2127,272000,208.5124
2143,274000,204.4868
2159,276000,209.1241
2175,278000,207.3493
2190,280000,205.5673
2206,282000,206.0213
2222,284000,205.3763
2238,286000,205.0569
2254,288000,203.2571
2270,290000,200.4183
2286,292000,203.0612
2302,294000,199.6865
2318,296000,208.6818
2334,298000,205.2876
2350,300000,201.219
2366,302000,205.657
2381,304000,207.6146
2396,306000,202.7033
2412,308000,203.1356
2427,310000,210.8468
2442,312000,211.3024
2458,314000,206.7523
2473,316000,209.0228
2488,318000,206.8459
2504,320000,206.0961
2519,322000,206.9387
2535,324000,204.4473
2550,326000,210.8571
2565,328000,208.7895
2580,330000,209.1535
2596,332000,205.5433
2612,334000,209.7514
2627,336000,212.1627
2643,338000,205.2846
2659,340000,206.1233
2675,342000,206.6626
2691,344000,207.5322
2707,346000,206.4152
2723,348000,208.1006
2739,350000,203.8924
2755,352000,206.728
2771,354000,206.7943
2787,356000,203.282
2803,358000,205.7712
2819,360000,201.3678
2836,362000,196.5247
2852,364000,204.9282
2868,366000,201.7872
2883,368000,207.5196
2899,370000,206.9638
2915,372000,210.3267
2930,374000,211.5079
2945,376000,207.6796
2961,378000,203.8327
2977,380000,201.4439
2993,382000,209.8419
3008,384000,209.0735
3024,386000,208.6227
3040,388000,207.0127
3056,390000,204.1693
3072,392000,207.9562
3088,394000,208.874
3103,396000,210.6281
3119,398000,206.6884
3134,400000,208.1429
3150,402000,200.4698
3166,404000,204.0675
3182,406000,200.8727
3198,408000,202.0241
3214,410000,202.7371
3230,412000,203.2163
3247,414000,201.8856
3263,416000,204.4565
3280,418000,205.711
3295,420000,203.7449
3311,422000,209.6996
3327,424000,198.4759
3343,426000,199.1107
3360,428000,205.6068
3376,430000,210.8986
3392,432000,204.8397
3409,434000,206.501
3425,436000,206.4532
3441,438000,198.3759
3457,440000,206.4174
3473,442000,210.5473
3489,444000,211.1433
3504,446000,209.8311
3520,448000,209.8595
3535,450000,208.2171
3550,452000,209.4644
3565,454000,211.922
3581,456000,209.546
3596,458000,208.698
3612,460000,207.3741
3628,462000,206.0445
3645,464000,204.9295
3661,466000,203.9982
3677,468000,206.2268
3693,470000,208.8861
3709,472000,209.1497
3725,474000,208.455
3741,476000,210.2436
3757,478000,207.4755
3772,480000,209.2581
3788,482000,208.9589
3803,484000,210.7039
3819,486000,210.4008
3834,488000,212.1399
3850,490000,211.1943
3866,492000,206.7735
3882,494000,206.8386
3898,496000,206.9845
3914,498000,207.6767
3929,500000,209.5832
3945,502000,210.5275
3960,504000,213.6218
3976,506000,210.9501
3991,508000,213.012
4006,510000,209.9733
4023,512000,205.0489
4039,514000,209.3648
4055,516000,204.2928
4071,518000,209.6425
4087,520000,203.8349
4103,522000,207.6871
4119,524000,209.0644
4134,526000,205.4278
4151,528000,206.111
4167,530000,202.9826
4183,532000,209.8672
4198,534000,211.778
4214,536000,208.9201
4230,538000,209.2079
4246,540000,210.8851
4262,542000,208.0207
4279,544000,207.4437
4295,546000,209.8607
4311,548000,210.5301
4327,550000,208.7003
4343,552000,208.5994
4359,554000,206.7114
4376,556000,198.7228
4392,558000,202.1067
4407,560000,201.545
4423,562000,211.4436
4438,564000,210.2649
4454,566000,204.6946
4470,568000,206.8277
4486,570000,209.5845
4501,572000,212.2465
4517,574000,207.2418
4533,576000,211.3791
4549,578000,209.424
4564,580000,208.4949
4580,582000,206.0798
4596,584000,210.1478
4611,586000,209.5112
4627,588000,211.6305
4642,590000,213.7406
4657,592000,209.0658
4673,594000,205.087
4689,596000,208.8491
4705,598000,207.8583
4721,600000,212.396
4737,602000,207.5926
4753,604000,209.057
4770,606000,209.8307
4786,608000,202.6575
4803,610000,201.6765
4820,612000,204.4972
4836,614000,208.4335
4852,616000,208.5342
4868,618000,208.6848
4885,620000,210.2441
4901,622000,200.2564
4917,624000,206.7153
4933,626000,210.7696
4949,628000,206.6613
4965,630000,206.2719
4981,632000,210.0669
4997,634000,210.8519
5013,636000,211.1125
5029,638000,209.6087
5045,640000,210.2996
5061,642000,213.0774
5077,644000,211.4371
5093,646000,208.5504
5110,648000,207.813
5126,650000,210.5726
5143,652000,207.3639
5159,654000,207.5219
5176,656000,203.0359
5192,658000,201.7025
5208,660000,211.925
5224,662000,210.6784
5239,664000,212.7487
5256,666000,209.4025
5272,668000,207.6189
5289,670000,206.1441
5305,672000,210.0053
5321,674000,202.726
5337,676000,198.9582
5353,678000,209.1458
5369,680000,204.4063
5385,682000,205.167
5401,684000,208.745
5417,686000,209.2473
5433,688000,211.3577
5449,690000,212.0758
5465,692000,211.3235
5481,694000,209.5608
5497,696000,213.9169
5512,698000,212.9956
5528,700000,216.0846
5544,702000,207.6626
5560,704000,211.0095
5576,706000,208.4909
5592,708000,209.8842
5609,710000,209.7658
5625,712000,202.4914
5642,714000,203.5624
5659,716000,204.5165
5676,718000,202.8392
5693,720000,200.0775
5709,722000,211.1166
5725,724000,209.4856
5742,726000,205.417
5758,728000,208.6265
5774,730000,208.5806
5790,732000,213.7729
5806,734000,213.2344
5822,736000,211.7467
5837,738000,213.3471
5854,740000,210.3166
5870,742000,202.6919
5887,744000,204.2278
5903,746000,209.5325
5919,748000,214.7192
5935,750000,211.4098
5950,752000,214.8199
5966,754000,214.6804
5981,756000,216.3011
5998,758000,211.8976
6014,760000,208.6525
6030,762000,208.8251
6046,764000,212.7661
6062,766000,210.8587
6078,768000,208.4216
6094,770000,214.1148
6110,772000,213.487
6126,774000,211.9239
6142,776000,211.4273
6157,778000,213.9441
6173,780000,213.9475
6190,782000,208.451
6206,784000,210.5204
6222,786000,211.0115
6238,788000,213.0763
6254,790000,211.1859
6270,792000,215.0432
6285,794000,213.9934
6300,796000,212.8886
6316,798000,215.4212
6332,800000,210.5127
6348,802000,207.9016
6364,804000,213.0653
6381,806000,211.3072
